locus_tag	ftype	length_bp	gene	EC_number	COG	product
CJBLAEJA_00355	tRNA	90				tRNA-Ser(cga)
CJBLAEJA_00356	CDS	2505				hypothetical protein
CJBLAEJA_00357	CDS	900				hypothetical protein
CJBLAEJA_00358	CDS	2163	katG	1.11.1.21	COG0376	Catalase-peroxidase
CJBLAEJA_00359	CDS	705				hypothetical protein
CJBLAEJA_00360	CDS	1239				hypothetical protein
CJBLAEJA_00361	CDS	5871				hypothetical protein
CJBLAEJA_00362	CDS	273				hypothetical protein
CJBLAEJA_00363	CDS	477				hypothetical protein
CJBLAEJA_00364	CDS	756			COG0330	putative protein
CJBLAEJA_00365	CDS	867				hypothetical protein
CJBLAEJA_00366	CDS	780	linX_2	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
CJBLAEJA_00367	CDS	1212	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
CJBLAEJA_00368	CDS	462				hypothetical protein
CJBLAEJA_00369	CDS	498	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
CJBLAEJA_00370	CDS	612	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
CJBLAEJA_00371	CDS	390				hypothetical protein
CJBLAEJA_00372	CDS	177				hypothetical protein
CJBLAEJA_00373	CDS	537	ctpV	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
CJBLAEJA_00374	CDS	1632	copA_1	7.2.2.8		putative copper-importing P-type ATPase A
CJBLAEJA_00375	CDS	528				hypothetical protein
CJBLAEJA_00376	CDS	1527				hypothetical protein
CJBLAEJA_00377	CDS	882	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
CJBLAEJA_00378	CDS	207				hypothetical protein
CJBLAEJA_00379	CDS	732				hypothetical protein
CJBLAEJA_00380	CDS	1680	fixN	1.9.3.1	COG3278	Cytochrome c oxidase subunit 1 , bacteroid
CJBLAEJA_00381	CDS	2358	mdtC_1			Multidrug resistance protein MdtC
CJBLAEJA_00382	CDS	3099	mdtC_2		COG0841	Multidrug resistance protein MdtC
CJBLAEJA_00383	CDS	1095	mdtE			Multidrug resistance protein MdtE
CJBLAEJA_00384	CDS	717	slmA_1			Nucleoid occlusion factor SlmA
CJBLAEJA_00385	CDS	687				hypothetical protein
CJBLAEJA_00386	CDS	921				hypothetical protein
CJBLAEJA_00387	CDS	870		4.3.2.3		Ureidoglycolate lyase
CJBLAEJA_00388	CDS	1491	tsdB	1.14.13.220	COG0654	putative NADH-specific resorcinol 4-hydroxylase
CJBLAEJA_00389	CDS	777				hypothetical protein
CJBLAEJA_00390	CDS	1509	ethA_1	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
CJBLAEJA_00391	CDS	1257		1.14.-.-		Cytochrome P450-terp
CJBLAEJA_00392	CDS	1173	fadA5	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
CJBLAEJA_00393	CDS	732				hypothetical protein
CJBLAEJA_00394	CDS	735				hypothetical protein
CJBLAEJA_00395	CDS	1089	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CJBLAEJA_00396	CDS	855	ydcV			Inner membrane ABC transporter permease protein YdcV
CJBLAEJA_00397	CDS	918	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
CJBLAEJA_00398	CDS	1089	spuE		COG0687	Spermidine-binding periplasmic protein SpuE
CJBLAEJA_00399	CDS	747	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
CJBLAEJA_00400	CDS	222				hypothetical protein
CJBLAEJA_00401	CDS	225				hypothetical protein
CJBLAEJA_00402	CDS	621	nudL_1	3.6.1.-		putative Nudix hydrolase NudL
CJBLAEJA_00403	CDS	1119	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
CJBLAEJA_00404	CDS	615				hypothetical protein
CJBLAEJA_00405	CDS	183	rpmF		COG0333	50S ribosomal protein L32
CJBLAEJA_00406	CDS	1086				hypothetical protein
CJBLAEJA_00407	CDS	393				hypothetical protein
CJBLAEJA_00408	CDS	849	dat_1	2.6.1.21		D-alanine aminotransferase
CJBLAEJA_00409	CDS	603	trpG_1	4.1.3.27	COG0512	Anthranilate synthase component 2
CJBLAEJA_00410	CDS	921	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
CJBLAEJA_00411	CDS	1089	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CJBLAEJA_00412	CDS	807	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
CJBLAEJA_00413	CDS	822	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
CJBLAEJA_00414	CDS	351				hypothetical protein
CJBLAEJA_00415	CDS	1587	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
CJBLAEJA_00416	CDS	333				hypothetical protein
CJBLAEJA_00417	CDS	1752				hypothetical protein
CJBLAEJA_00418	CDS	618				hypothetical protein
CJBLAEJA_00419	CDS	1191	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
CJBLAEJA_00420	CDS	726	phaB	1.1.1.36		Acetoacetyl-CoA reductase
CJBLAEJA_00421	CDS	642				hypothetical protein
CJBLAEJA_00422	CDS	894				hypothetical protein
CJBLAEJA_00423	CDS	441				hypothetical protein
CJBLAEJA_00424	CDS	771	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
CJBLAEJA_00425	CDS	222				hypothetical protein
CJBLAEJA_00426	CDS	477				hypothetical protein
CJBLAEJA_00427	CDS	627	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
CJBLAEJA_00428	CDS	1206	metXA_2	2.3.1.31	COG2021	Homoserine O-acetyltransferase
CJBLAEJA_00429	CDS	942				hypothetical protein
CJBLAEJA_00430	CDS	1104	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
CJBLAEJA_00431	CDS	939	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
CJBLAEJA_00432	CDS	1089				hypothetical protein
CJBLAEJA_00433	CDS	549	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
CJBLAEJA_00434	CDS	1209				hypothetical protein
CJBLAEJA_00435	CDS	435				hypothetical protein
CJBLAEJA_00436	CDS	2316				hypothetical protein
CJBLAEJA_00437	CDS	750				hypothetical protein
CJBLAEJA_00438	CDS	624				hypothetical protein
CJBLAEJA_00439	CDS	855				hypothetical protein
CJBLAEJA_00440	CDS	660	ftsE		COG2884	Cell division ATP-binding protein FtsE
CJBLAEJA_00441	CDS	711				hypothetical protein
CJBLAEJA_00442	CDS	546	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
CJBLAEJA_00443	CDS	372	tcrA		COG0745	Transcriptional regulatory protein TcrA
CJBLAEJA_00444	CDS	2532				hypothetical protein
CJBLAEJA_00445	CDS	1275	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
CJBLAEJA_00446	CDS	234				hypothetical protein
CJBLAEJA_00447	CDS	1389	argH	4.3.2.1	COG0165	Argininosuccinate lyase
CJBLAEJA_00448	CDS	474	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
CJBLAEJA_00449	CDS	546				hypothetical protein
CJBLAEJA_00450	CDS	876	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
CJBLAEJA_00451	CDS	942	etfA		COG2025	Electron transfer flavoprotein subunit alpha
CJBLAEJA_00452	CDS	750	etfB			Electron transfer flavoprotein subunit beta
CJBLAEJA_00453	CDS	591	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
CJBLAEJA_00454	CDS	522	yodB		COG3038	Cytochrome b561 
CJBLAEJA_00455	CDS	897	linB	3.8.1.5		Haloalkane dehalogenase
CJBLAEJA_00456	CDS	192				hypothetical protein
CJBLAEJA_00457	CDS	1701	mcd_1	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
CJBLAEJA_00458	CDS	1482	trkI		COG0168	Trk system potassium uptake protein TrkI
CJBLAEJA_00459	CDS	891		3.-.-.-		putative metallo-hydrolase
CJBLAEJA_00460	CDS	312	hlyU		COG0640	Transcriptional activator HlyU
CJBLAEJA_00461	CDS	519	ygaP		COG0607	Inner membrane protein YgaP
CJBLAEJA_00462	CDS	795			COG0730	putative membrane transporter protein
CJBLAEJA_00463	CDS	1266	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
CJBLAEJA_00464	CDS	1248	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
CJBLAEJA_00465	CDS	1938	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
CJBLAEJA_00466	CDS	294				hypothetical protein
CJBLAEJA_00467	CDS	1107				hypothetical protein
CJBLAEJA_00468	CDS	672				hypothetical protein
CJBLAEJA_00469	CDS	951				hypothetical protein
CJBLAEJA_00470	CDS	1056				hypothetical protein
CJBLAEJA_00471	CDS	882	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
CJBLAEJA_00472	CDS	663				hypothetical protein
CJBLAEJA_00473	CDS	561				hypothetical protein
CJBLAEJA_00474	CDS	588	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
CJBLAEJA_00475	CDS	525	dsbB			Disulfide bond formation protein B
CJBLAEJA_00476	CDS	375	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
CJBLAEJA_00477	CDS	741				hypothetical protein
CJBLAEJA_00478	CDS	411	rssB_1			Regulator of RpoS
CJBLAEJA_00479	CDS	999				hypothetical protein
CJBLAEJA_00480	CDS	1152				hypothetical protein
CJBLAEJA_00481	CDS	651	degU_1		COG2197	Transcriptional regulatory protein DegU
CJBLAEJA_00482	CDS	423				IS3 family transposase IS511
CJBLAEJA_00483	CDS	267				IS3 family transposase ISMamg1
CJBLAEJA_00484	CDS	3003	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
CJBLAEJA_00485	CDS	420	cusR		COG0745	Transcriptional regulatory protein CusR
CJBLAEJA_00486	tRNA	86				tRNA-Leu(caa)
CJBLAEJA_00487	CDS	504	pitA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
CJBLAEJA_00488	CDS	1380	gms	6.3.4.12	COG0174	Glutamate--methylamine ligase
CJBLAEJA_00489	CDS	768	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
CJBLAEJA_00490	CDS	711				hypothetical protein
CJBLAEJA_00491	CDS	693				hypothetical protein
CJBLAEJA_00492	CDS	804				hypothetical protein
CJBLAEJA_00493	CDS	357	yffB		COG1393	Protein YffB
CJBLAEJA_00494	CDS	597				hypothetical protein
CJBLAEJA_00495	CDS	303	tusA			Sulfur carrier protein TusA
CJBLAEJA_00496	CDS	1803	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CJBLAEJA_00497	CDS	1218	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
CJBLAEJA_00498	CDS	633				hypothetical protein
CJBLAEJA_00499	CDS	822	cpnA_1	1.1.1.163		Cyclopentanol dehydrogenase
CJBLAEJA_00500	CDS	1074				hypothetical protein
CJBLAEJA_00501	CDS	933				hypothetical protein
CJBLAEJA_00502	CDS	786				hypothetical protein
CJBLAEJA_00503	CDS	981				hypothetical protein
CJBLAEJA_00504	CDS	834		1.1.1.119	COG1028	Glucose 1-dehydrogenase
CJBLAEJA_00505	CDS	567				hypothetical protein
CJBLAEJA_00506	CDS	552				hypothetical protein
CJBLAEJA_00507	CDS	1572		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
CJBLAEJA_00508	CDS	1857	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
CJBLAEJA_00509	CDS	546				hypothetical protein
CJBLAEJA_00510	CDS	207				hypothetical protein
CJBLAEJA_00511	CDS	942	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
CJBLAEJA_00512	CDS	1587	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
CJBLAEJA_00513	CDS	1656	dauA		COG0659	C4-dicarboxylic acid transporter DauA
CJBLAEJA_00514	CDS	1671				hypothetical protein
CJBLAEJA_00515	CDS	960	dagK_1	2.7.1.107		Diacylglycerol kinase
CJBLAEJA_00516	CDS	1680	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
CJBLAEJA_00517	CDS	651				hypothetical protein
CJBLAEJA_00518	CDS	906	rdmC_1	3.1.1.95		Aclacinomycin methylesterase RdmC
CJBLAEJA_00519	CDS	912	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
CJBLAEJA_00520	CDS	768	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
CJBLAEJA_00521	CDS	1851	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
CJBLAEJA_00522	CDS	561				hypothetical protein
CJBLAEJA_00523	CDS	483				hypothetical protein
CJBLAEJA_00524	CDS	456				hypothetical protein
CJBLAEJA_00525	CDS	447				hypothetical protein
CJBLAEJA_00526	CDS	507				hypothetical protein
CJBLAEJA_00527	CDS	810		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
CJBLAEJA_00528	CDS	339				hypothetical protein
CJBLAEJA_00529	CDS	408				hypothetical protein
CJBLAEJA_00530	CDS	969	rfaF_1	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
CJBLAEJA_00531	tRNA	77				tRNA-Arg(cct)
CJBLAEJA_00532	CDS	648	lnrK		COG2197	Transcriptional regulatory protein LnrK
CJBLAEJA_00533	CDS	753				hypothetical protein
CJBLAEJA_00534	CDS	1512	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CJBLAEJA_00535	CDS	900	rpoH_1		COG0568	RNA polymerase sigma factor RpoH
CJBLAEJA_00536	CDS	1056				hypothetical protein
CJBLAEJA_00537	CDS	339	fdxA		COG1146	Ferredoxin-2
CJBLAEJA_00538	CDS	249				hypothetical protein
CJBLAEJA_00539	CDS	405	hslR		COG1188	Heat shock protein 15
CJBLAEJA_00540	CDS	3003				hypothetical protein
CJBLAEJA_00541	CDS	354				hypothetical protein
CJBLAEJA_00542	CDS	1017	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
CJBLAEJA_00543	CDS	2394	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
CJBLAEJA_00544	CDS	711				hypothetical protein
CJBLAEJA_00545	CDS	2157	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
CJBLAEJA_00546	CDS	243				hypothetical protein
CJBLAEJA_00547	CDS	855				hypothetical protein
CJBLAEJA_00548	CDS	1125		3.6.-.-	COG1703	putative GTPase
CJBLAEJA_00549	CDS	291	rpmB		COG0227	50S ribosomal protein L28
CJBLAEJA_00550	CDS	681				hypothetical protein
CJBLAEJA_00551	CDS	1206				hypothetical protein
CJBLAEJA_00552	CDS	1398	norM		COG0534	Multidrug resistance protein NorM
CJBLAEJA_00553	CDS	1185	ycaD_1			putative MFS-type transporter YcaD
CJBLAEJA_00554	CDS	633				hypothetical protein
CJBLAEJA_00555	CDS	1920	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
CJBLAEJA_00556	CDS	996	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
CJBLAEJA_00557	CDS	687	dnaJ_2			Chaperone protein DnaJ
CJBLAEJA_00558	CDS	285	bolA		COG0271	DNA-binding transcriptional regulator BolA
CJBLAEJA_00559	CDS	1299				hypothetical protein
CJBLAEJA_00560	CDS	1119	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CJBLAEJA_00561	CDS	588	aroK	2.7.1.71	COG0703	Shikimate kinase 1
CJBLAEJA_00562	CDS	144				hypothetical protein
CJBLAEJA_00563	CDS	1947				hypothetical protein
CJBLAEJA_00564	CDS	960	xerD			Tyrosine recombinase XerD
CJBLAEJA_00565	CDS	894	sigJ			ECF RNA polymerase sigma factor SigJ
CJBLAEJA_00566	CDS	549				hypothetical protein
CJBLAEJA_00567	CDS	423				hypothetical protein
CJBLAEJA_00568	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CJBLAEJA_00569	CDS	525				hypothetical protein
CJBLAEJA_00570	CDS	1776				hypothetical protein
CJBLAEJA_00571	CDS	1224				hypothetical protein
CJBLAEJA_00572	CDS	1191				hypothetical protein
CJBLAEJA_00573	CDS	2721	secA		COG0653	Protein translocase subunit SecA
CJBLAEJA_00574	CDS	864		5.2.1.8	COG0760	Putative peptidyl-prolyl cis-trans isomerase
CJBLAEJA_00575	CDS	1188	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
CJBLAEJA_00576	CDS	420	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
CJBLAEJA_00577	CDS	183				hypothetical protein
CJBLAEJA_00578	CDS	942				hypothetical protein
CJBLAEJA_00579	CDS	774				hypothetical protein
CJBLAEJA_00580	CDS	258	grxC		COG0695	Glutaredoxin 3
CJBLAEJA_00581	CDS	864	nit1	3.5.1.128		Deaminated glutathione amidase
CJBLAEJA_00582	CDS	429				hypothetical protein
CJBLAEJA_00583	CDS	771	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
CJBLAEJA_00584	CDS	1260		2.7.2.4	COG0527	Aspartate kinase
CJBLAEJA_00585	CDS	2268	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
CJBLAEJA_00586	CDS	1134				hypothetical protein
CJBLAEJA_00587	CDS	1146	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
CJBLAEJA_00588	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
CJBLAEJA_00589	CDS	858	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
CJBLAEJA_00590	CDS	624				hypothetical protein
CJBLAEJA_00591	CDS	768				hypothetical protein
CJBLAEJA_00592	CDS	2655	clpB			Chaperone protein ClpB
CJBLAEJA_00593	CDS	1365	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
CJBLAEJA_00594	CDS	159				hypothetical protein
CJBLAEJA_00595	rRNA	1483				16S ribosomal RNA
CJBLAEJA_00596	tRNA	77				tRNA-Ile(gat)
CJBLAEJA_00597	tRNA	76				tRNA-Ala(tgc)
CJBLAEJA_00598	rRNA	2727				23S ribosomal RNA
CJBLAEJA_00599	rRNA	111				5S ribosomal RNA
CJBLAEJA_00600	tRNA	77				tRNA-Met(cat)
CJBLAEJA_00601	CDS	183				hypothetical protein
CJBLAEJA_00602	CDS	111				hypothetical protein
CJBLAEJA_00603	CDS	201				hypothetical protein
CJBLAEJA_00604	CDS	1218	yfcJ			putative MFS-type transporter YfcJ
CJBLAEJA_00605	CDS	447				Putative universal stress protein
CJBLAEJA_00606	CDS	483	slyA_1			Transcriptional regulator SlyA
CJBLAEJA_00607	CDS	1191	emrA			Colistin resistance protein EmrA
CJBLAEJA_00608	CDS	1593	farB			Fatty acid resistance protein FarB
CJBLAEJA_00609	CDS	1611				hypothetical protein
CJBLAEJA_00610	CDS	1179				hypothetical protein
CJBLAEJA_00611	CDS	696	degU_2		COG2197	Transcriptional regulatory protein DegU
CJBLAEJA_00612	CDS	1851				hypothetical protein
CJBLAEJA_00613	CDS	1176				hypothetical protein
CJBLAEJA_00614	CDS	390				hypothetical protein
CJBLAEJA_00615	CDS	1611		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
CJBLAEJA_00616	CDS	708	cpnA_2	1.1.1.163		Cyclopentanol dehydrogenase
CJBLAEJA_00617	CDS	468				hypothetical protein
CJBLAEJA_00618	CDS	1266	linC_1	1.14.14.84		Linalool 8-monooxygenase
CJBLAEJA_00619	CDS	1641	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
CJBLAEJA_00620	CDS	867	fadH_2	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
CJBLAEJA_00621	CDS	636	kstR2			HTH-type transcriptional repressor KstR2
CJBLAEJA_00622	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CJBLAEJA_00623	CDS	792	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
CJBLAEJA_00624	CDS	1158	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
CJBLAEJA_00625	CDS	789	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CJBLAEJA_00626	CDS	1152		1.14.13.239		Carnitine monooxygenase oxygenase subunit
CJBLAEJA_00627	CDS	249				hypothetical protein
CJBLAEJA_00628	CDS	1266	linC_2	1.14.14.84		Linalool 8-monooxygenase
CJBLAEJA_00629	CDS	741	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CJBLAEJA_00630	CDS	876	carC_2	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
CJBLAEJA_00631	CDS	678				hypothetical protein
CJBLAEJA_00632	CDS	1128		1.13.12.-	COG2070	Putative monooxygenase
CJBLAEJA_00633	CDS	447	entH	3.1.2.-		Proofreading thioesterase EntH
CJBLAEJA_00634	CDS	1635		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
CJBLAEJA_00635	CDS	1254	linC_3	1.14.14.84		Linalool 8-monooxygenase
CJBLAEJA_00636	CDS	327	fdxE_1		COG0633	Ferredoxin-6
CJBLAEJA_00637	CDS	192				hypothetical protein
CJBLAEJA_00638	CDS	1089	luxA_1	1.14.14.3		Alkanal monooxygenase alpha chain
CJBLAEJA_00639	CDS	813	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CJBLAEJA_00640	CDS	1104				hypothetical protein
CJBLAEJA_00641	CDS	1683	dag	3.5.1.82		N-acyl-D-glutamate deacylase
CJBLAEJA_00642	CDS	894	mlhB_2	3.1.1.83		Monoterpene epsilon-lactone hydrolase
CJBLAEJA_00643	CDS	840				hypothetical protein
CJBLAEJA_00644	CDS	2046	fadH_3	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
CJBLAEJA_00645	CDS	849				hypothetical protein
CJBLAEJA_00646	CDS	570				hypothetical protein
CJBLAEJA_00647	CDS	1095	adh_1	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
CJBLAEJA_00648	CDS	1170				hypothetical protein
CJBLAEJA_00649	CDS	219				hypothetical protein
CJBLAEJA_00650	CDS	249				hypothetical protein
CJBLAEJA_00651	CDS	1194		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_00652	CDS	1086	acrC_3	1.3.1.95		Acryloyl-CoA reductase (NADH)
CJBLAEJA_00653	CDS	1200		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_00654	CDS	1200		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_00655	CDS	225				hypothetical protein
CJBLAEJA_00656	CDS	1707				hypothetical protein
CJBLAEJA_00657	CDS	318				hypothetical protein
CJBLAEJA_00658	CDS	369	cheY_1		COG0784	Chemotaxis protein CheY
CJBLAEJA_00659	CDS	2013	cheA_1	2.7.13.3	COG0643	Chemotaxis protein CheA
CJBLAEJA_00660	CDS	522	cheW_1		COG0835	Chemotaxis protein CheW
CJBLAEJA_00661	CDS	2118				hypothetical protein
CJBLAEJA_00662	CDS	486	cheW_2		COG0835	Chemotaxis protein CheW
CJBLAEJA_00663	CDS	861	cheR_1	2.1.1.80		Chemotaxis protein methyltransferase
CJBLAEJA_00664	CDS	1086	cheB3	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase of group 3 operon
CJBLAEJA_00665	CDS	1053				hypothetical protein
CJBLAEJA_00666	CDS	627	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
CJBLAEJA_00667	CDS	555	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
CJBLAEJA_00668	CDS	711	mtnC	3.1.3.77		Enolase-phosphatase E1
CJBLAEJA_00669	CDS	282				hypothetical protein
CJBLAEJA_00670	CDS	744	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
CJBLAEJA_00671	CDS	498				hypothetical protein
CJBLAEJA_00672	CDS	1548	betA_1	1.2.1.8		Oxygen-dependent choline dehydrogenase
CJBLAEJA_00673	CDS	324				hypothetical protein
CJBLAEJA_00674	CDS	1428	ald_2	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
CJBLAEJA_00675	CDS	423				hypothetical protein
CJBLAEJA_00676	CDS	393	ephG	3.3.2.10	COG4308	Epoxide hydrolase EphG
CJBLAEJA_00677	CDS	1299				hypothetical protein
CJBLAEJA_00678	CDS	852	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
CJBLAEJA_00679	CDS	1347				hypothetical protein
CJBLAEJA_00680	CDS	894				hypothetical protein
CJBLAEJA_00681	CDS	2130			COG1629	putative TonB-dependent receptor
CJBLAEJA_00682	CDS	699	chrR		COG3806	Anti-sigma-E factor ChrR
CJBLAEJA_00683	CDS	600	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
CJBLAEJA_00684	CDS	1329				hypothetical protein
CJBLAEJA_00685	CDS	825				hypothetical protein
CJBLAEJA_00686	CDS	2229				hypothetical protein
CJBLAEJA_00687	CDS	1194		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
CJBLAEJA_00688	CDS	1098	mcd_2	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
CJBLAEJA_00689	CDS	345				hypothetical protein
CJBLAEJA_00690	CDS	1095	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
CJBLAEJA_00691	CDS	603	yibF		COG0625	putative GST-like protein YibF
CJBLAEJA_00692	CDS	480				hypothetical protein
CJBLAEJA_00693	CDS	501				hypothetical protein
CJBLAEJA_00694	CDS	261				hypothetical protein
CJBLAEJA_00695	CDS	1446	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
CJBLAEJA_00696	CDS	2106	btuB_1			Vitamin B12 transporter BtuB
CJBLAEJA_00697	CDS	693	ctaG			Cytochrome c oxidase assembly protein CtaG
CJBLAEJA_00698	CDS	1083				hypothetical protein
CJBLAEJA_00699	CDS	822				hypothetical protein
CJBLAEJA_00700	CDS	774	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
CJBLAEJA_00701	CDS	837				hypothetical protein
CJBLAEJA_00702	CDS	630				hypothetical protein
CJBLAEJA_00703	CDS	3621	carB_1			Carbamoyl-phosphate synthase large chain
CJBLAEJA_00704	CDS	1809	atzF	3.5.1.54		Allophanate hydrolase
CJBLAEJA_00705	CDS	801				hypothetical protein
CJBLAEJA_00706	CDS	1125	rip3		COG0517	Putative zinc metalloprotease Rip3
CJBLAEJA_00707	CDS	1305				hypothetical protein
CJBLAEJA_00708	CDS	2880				hypothetical protein
CJBLAEJA_00709	CDS	219				hypothetical protein
CJBLAEJA_00710	CDS	999	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
CJBLAEJA_00711	CDS	804				hypothetical protein
CJBLAEJA_00712	CDS	651				hypothetical protein
CJBLAEJA_00713	CDS	534				hypothetical protein
CJBLAEJA_00714	CDS	1278				hypothetical protein
CJBLAEJA_00715	CDS	2271	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
