locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEDLIAGG_00369	CDS	765	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
LEDLIAGG_00370	CDS	978	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
LEDLIAGG_00371	CDS	1329	adeP		COG2252	Adenine permease AdeP
LEDLIAGG_00372	CDS	675	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
LEDLIAGG_00373	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
LEDLIAGG_00374	CDS	417	dksA		COG1734	RNA polymerase-binding transcription factor DksA
LEDLIAGG_00375	CDS	1575	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
LEDLIAGG_00376	CDS	912				hypothetical protein
LEDLIAGG_00377	CDS	369	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
LEDLIAGG_00378	CDS	582	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
LEDLIAGG_00379	CDS	606	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
LEDLIAGG_00380	CDS	180				hypothetical protein
LEDLIAGG_00381	CDS	1191	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
LEDLIAGG_00382	CDS	945				hypothetical protein
LEDLIAGG_00383	CDS	1305	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase chain 1
LEDLIAGG_00384	CDS	741				hypothetical protein
LEDLIAGG_00385	CDS	2085	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
LEDLIAGG_00386	CDS	1050	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
LEDLIAGG_00387	CDS	192				hypothetical protein
LEDLIAGG_00388	CDS	492	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
LEDLIAGG_00389	CDS	621	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
LEDLIAGG_00390	CDS	312	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
LEDLIAGG_00391	CDS	1989	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
LEDLIAGG_00392	CDS	1509	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
LEDLIAGG_00393	CDS	1440	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
LEDLIAGG_00394	CDS	834	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
LEDLIAGG_00395	CDS	1668	rnj	3.1.-.-	COG0595	Ribonuclease J
LEDLIAGG_00396	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
LEDLIAGG_00397	CDS	270				hypothetical protein
LEDLIAGG_00398	CDS	888				hypothetical protein
LEDLIAGG_00399	CDS	396				hypothetical protein
LEDLIAGG_00400	CDS	2565	secD			Protein translocase subunit SecD
LEDLIAGG_00401	CDS	390				hypothetical protein
LEDLIAGG_00402	CDS	741				hypothetical protein
LEDLIAGG_00403	CDS	222				hypothetical protein
LEDLIAGG_00404	CDS	285				hypothetical protein
LEDLIAGG_00405	CDS	1092				hypothetical protein
LEDLIAGG_00406	CDS	1578	sglT			Sodium/glucose cotransporter
LEDLIAGG_00407	CDS	2322	ydeP		COG0243	Protein YdeP
LEDLIAGG_00408	CDS	324				hypothetical protein
LEDLIAGG_00409	CDS	510	yciE		COG3685	Protein YciE
LEDLIAGG_00410	CDS	1317				hypothetical protein
LEDLIAGG_00411	tRNA	76				tRNA-Val(tac)
LEDLIAGG_00412	tRNA	77				tRNA-Asp(gtc)
LEDLIAGG_00413	CDS	237				hypothetical protein
LEDLIAGG_00414	CDS	591				hypothetical protein
LEDLIAGG_00415	CDS	3432				hypothetical protein
LEDLIAGG_00416	CDS	1980	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
LEDLIAGG_00417	CDS	915				hypothetical protein
LEDLIAGG_00418	CDS	588				hypothetical protein
LEDLIAGG_00419	CDS	1425	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
LEDLIAGG_00420	CDS	609				hypothetical protein
LEDLIAGG_00421	CDS	141				hypothetical protein
LEDLIAGG_00422	CDS	1107				hypothetical protein
LEDLIAGG_00423	CDS	576				hypothetical protein
LEDLIAGG_00424	tRNA	85				tRNA-Leu(tag)
LEDLIAGG_00425	CDS	1455	tig	5.2.1.8	COG0544	Trigger factor
LEDLIAGG_00426	CDS	1461	degP_2	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
LEDLIAGG_00427	CDS	1317	rarA		COG2256	Replication-associated recombination protein A
LEDLIAGG_00428	CDS	840	pcm_1	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
LEDLIAGG_00429	CDS	987	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
LEDLIAGG_00430	CDS	921	yijE_1			putative cystine transporter YijE
LEDLIAGG_00431	CDS	786				hypothetical protein
LEDLIAGG_00432	CDS	717				hypothetical protein
LEDLIAGG_00433	CDS	783				hypothetical protein
LEDLIAGG_00434	CDS	156				hypothetical protein
LEDLIAGG_00435	CDS	537				hypothetical protein
LEDLIAGG_00436	CDS	2136				hypothetical protein
LEDLIAGG_00437	CDS	1572				hypothetical protein
LEDLIAGG_00438	CDS	597				hypothetical protein
LEDLIAGG_00439	CDS	396				hypothetical protein
LEDLIAGG_00440	CDS	1017				hypothetical protein
LEDLIAGG_00441	tRNA	76				tRNA-Glu(ttc)
LEDLIAGG_00442	CDS	1128				hypothetical protein
LEDLIAGG_00443	CDS	1851				hypothetical protein
LEDLIAGG_00444	CDS	462				hypothetical protein
LEDLIAGG_00445	CDS	1218	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
LEDLIAGG_00446	CDS	1314	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
LEDLIAGG_00447	CDS	579				hypothetical protein
LEDLIAGG_00448	CDS	1191	yliI_1	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
LEDLIAGG_00449	CDS	513		3.1.3.-	COG2062	putative protein
LEDLIAGG_00450	CDS	612	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
LEDLIAGG_00451	CDS	1344	accC	6.3.4.14	COG0439	Biotin carboxylase
LEDLIAGG_00452	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LEDLIAGG_00453	CDS	453	aroQ_1	4.2.1.10	COG0757	3-dehydroquinate dehydratase
LEDLIAGG_00454	CDS	801				hypothetical protein
LEDLIAGG_00455	CDS	1398	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
LEDLIAGG_00456	CDS	1152	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
LEDLIAGG_00457	CDS	966	prfB		COG1186	Peptide chain release factor RF2
LEDLIAGG_00458	CDS	2457	mrcA		COG5009	Penicillin-binding protein 1A
LEDLIAGG_00459	CDS	1269	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
LEDLIAGG_00460	CDS	2778	rne	3.1.26.12		Ribonuclease E
LEDLIAGG_00461	CDS	1287				hypothetical protein
LEDLIAGG_00462	CDS	468	bcp_1	1.11.1.15	COG1225	Peroxiredoxin Bcp
LEDLIAGG_00463	CDS	3366				hypothetical protein
LEDLIAGG_00464	CDS	1254	tyrS_1	6.1.1.1	COG0162	Tyrosine--tRNA ligase
LEDLIAGG_00465	CDS	1134	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
LEDLIAGG_00466	CDS	753	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
LEDLIAGG_00467	CDS	675				hypothetical protein
LEDLIAGG_00468	CDS	1164	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
LEDLIAGG_00469	CDS	1515	sufB		COG0719	FeS cluster assembly protein SufB
LEDLIAGG_00470	CDS	756	sufC		COG0396	putative ATP-dependent transporter SufC
LEDLIAGG_00471	CDS	1269	sufD		COG0719	FeS cluster assembly protein SufD
LEDLIAGG_00472	CDS	1242	csd	2.8.1.7		putative cysteine desulfurase
LEDLIAGG_00473	CDS	381				hypothetical protein
LEDLIAGG_00474	CDS	501	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
LEDLIAGG_00475	CDS	930				hypothetical protein
LEDLIAGG_00476	CDS	1245				hypothetical protein
LEDLIAGG_00477	CDS	339				hypothetical protein
LEDLIAGG_00478	CDS	714				hypothetical protein
LEDLIAGG_00479	CDS	1608	glmU_1	2.7.7.23		Bifunctional protein GlmU
LEDLIAGG_00480	CDS	504	ssb		COG0629	Single-stranded DNA-binding protein
LEDLIAGG_00481	CDS	2580	cckA_1			Sensor kinase CckA
LEDLIAGG_00482	CDS	312				hypothetical protein
LEDLIAGG_00483	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
LEDLIAGG_00484	CDS	909	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
LEDLIAGG_00485	CDS	930	psuK	2.7.1.83	COG0524	Pseudouridine kinase
LEDLIAGG_00486	CDS	1095	recA			Protein RecA
LEDLIAGG_00487	CDS	2658	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
LEDLIAGG_00488	CDS	588				hypothetical protein
LEDLIAGG_00489	CDS	1212	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
LEDLIAGG_00490	CDS	900	ephA	3.3.2.10		Epoxide hydrolase A
LEDLIAGG_00491	CDS	849	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
LEDLIAGG_00492	CDS	786	murI	5.1.1.3	COG0796	Glutamate racemase
LEDLIAGG_00493	CDS	1773				hypothetical protein
LEDLIAGG_00494	CDS	618	rpsD		COG0522	30S ribosomal protein S4
LEDLIAGG_00495	CDS	1614				hypothetical protein
LEDLIAGG_00496	CDS	495				hypothetical protein
LEDLIAGG_00497	CDS	498	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
LEDLIAGG_00498	CDS	837				hypothetical protein
LEDLIAGG_00499	CDS	735	cinA			Putative competence-damage inducible protein
LEDLIAGG_00500	CDS	969	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
LEDLIAGG_00501	tRNA	85				tRNA-Leu(taa)
LEDLIAGG_00502	CDS	831				hypothetical protein
LEDLIAGG_00503	CDS	1155				hypothetical protein
LEDLIAGG_00504	CDS	1026				hypothetical protein
LEDLIAGG_00505	CDS	531				hypothetical protein
LEDLIAGG_00506	tRNA	77				tRNA-Arg(tct)
LEDLIAGG_00507	CDS	270				hypothetical protein
LEDLIAGG_00508	tRNA	77				tRNA-Pro(tgg)
LEDLIAGG_00509	CDS	633	xerC_1			Tyrosine recombinase XerC
LEDLIAGG_00510	CDS	510				hypothetical protein
LEDLIAGG_00511	CDS	339				hypothetical protein
LEDLIAGG_00512	CDS	894				hypothetical protein
LEDLIAGG_00513	CDS	570				hypothetical protein
LEDLIAGG_00514	CDS	216				hypothetical protein
LEDLIAGG_00515	CDS	657				hypothetical protein
LEDLIAGG_00516	CDS	1692				hypothetical protein
LEDLIAGG_00517	CDS	264				hypothetical protein
LEDLIAGG_00518	CDS	1869				hypothetical protein
LEDLIAGG_00519	CDS	786				hypothetical protein
LEDLIAGG_00520	CDS	786				hypothetical protein
LEDLIAGG_00521	CDS	648				hypothetical protein
LEDLIAGG_00522	CDS	369				hypothetical protein
LEDLIAGG_00523	CDS	1623				IS66 family transposase ISAzs21
LEDLIAGG_00524	CDS	1536				hypothetical protein
LEDLIAGG_00525	CDS	792				IS21 family transposase ISRsp3
LEDLIAGG_00526	CDS	288				hypothetical protein
LEDLIAGG_00527	CDS	1179	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
LEDLIAGG_00528	CDS	834				hypothetical protein
LEDLIAGG_00529	CDS	1020	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
LEDLIAGG_00530	CDS	1209				hypothetical protein
LEDLIAGG_00531	CDS	1158	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
LEDLIAGG_00532	CDS	801	glnQ_1			Glutamine transport ATP-binding protein GlnQ
LEDLIAGG_00533	CDS	750				hypothetical protein
LEDLIAGG_00534	CDS	1791	aspS	6.1.1.12		Aspartate--tRNA ligase
LEDLIAGG_00535	CDS	651				hypothetical protein
LEDLIAGG_00536	CDS	447	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
LEDLIAGG_00537	CDS	1260	ycaD_2			putative MFS-type transporter YcaD
LEDLIAGG_00538	CDS	1173	rnd_1	3.1.13.5	COG0349	Ribonuclease D
LEDLIAGG_00539	CDS	651				hypothetical protein
LEDLIAGG_00540	CDS	312				hypothetical protein
LEDLIAGG_00541	CDS	432				hypothetical protein
LEDLIAGG_00542	CDS	1143				hypothetical protein
LEDLIAGG_00543	CDS	1341	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LEDLIAGG_00544	CDS	669	basR			Transcriptional regulatory protein BasR
LEDLIAGG_00545	CDS	1326				hypothetical protein
LEDLIAGG_00546	CDS	1605				hypothetical protein
LEDLIAGG_00547	CDS	2583				hypothetical protein
LEDLIAGG_00548	CDS	1521	gppA_1	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
LEDLIAGG_00549	CDS	2193	ppk	2.7.4.1	COG0855	Polyphosphate kinase
LEDLIAGG_00550	CDS	246				hypothetical protein
LEDLIAGG_00551	CDS	639	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
LEDLIAGG_00552	CDS	363				hypothetical protein
LEDLIAGG_00553	CDS	1179				hypothetical protein
LEDLIAGG_00554	CDS	2283	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
LEDLIAGG_00555	CDS	735				hypothetical protein
LEDLIAGG_00556	CDS	177				hypothetical protein
LEDLIAGG_00557	CDS	477				hypothetical protein
LEDLIAGG_00558	CDS	396	cckA_2			Sensor kinase CckA
LEDLIAGG_00559	CDS	1053				hypothetical protein
LEDLIAGG_00560	CDS	2754	betB_1	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
LEDLIAGG_00561	CDS	951	nodD2_1			Nodulation protein D 2
LEDLIAGG_00562	CDS	1650		4.3.1.24	COG2986	Phenylalanine ammonia-lyase
LEDLIAGG_00563	CDS	492	lrp_1		COG1522	Leucine-responsive regulatory protein
LEDLIAGG_00564	CDS	1656	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
LEDLIAGG_00565	CDS	1953				hypothetical protein
LEDLIAGG_00566	CDS	1245				hypothetical protein
LEDLIAGG_00567	CDS	1374	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
LEDLIAGG_00568	CDS	1143				hypothetical protein
LEDLIAGG_00569	CDS	2319	dme	1.1.1.39	COG0280	NAD-dependent malic enzyme
LEDLIAGG_00570	CDS	843		4.3.2.3		Ureidoglycolate lyase
LEDLIAGG_00571	CDS	708				hypothetical protein
LEDLIAGG_00572	CDS	804	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
LEDLIAGG_00573	CDS	984	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
LEDLIAGG_00574	CDS	1191				hypothetical protein
LEDLIAGG_00575	CDS	786	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
LEDLIAGG_00576	CDS	1638				hypothetical protein
LEDLIAGG_00577	CDS	699				hypothetical protein
LEDLIAGG_00578	CDS	156				hypothetical protein
LEDLIAGG_00579	CDS	1386	ald_1	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
LEDLIAGG_00580	CDS	1173	mdh_1	1.1.1.244		NAD-dependent methanol dehydrogenase
LEDLIAGG_00581	CDS	885	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
LEDLIAGG_00582	CDS	462				hypothetical protein
LEDLIAGG_00583	CDS	462				hypothetical protein
LEDLIAGG_00584	CDS	354				hypothetical protein
LEDLIAGG_00585	CDS	1590				IS66 family transposase IS693
LEDLIAGG_00586	CDS	606				hypothetical protein
LEDLIAGG_00587	CDS	501				hypothetical protein
LEDLIAGG_00588	CDS	1248	bcr_2			Bicyclomycin resistance protein
LEDLIAGG_00589	CDS	336	grxD		COG0278	Glutaredoxin 4
LEDLIAGG_00590	CDS	237			COG0271	putative protein RP812
LEDLIAGG_00591	CDS	2220	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
LEDLIAGG_00592	CDS	411				hypothetical protein
LEDLIAGG_00593	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
LEDLIAGG_00594	CDS	258				hypothetical protein
LEDLIAGG_00595	CDS	243	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
LEDLIAGG_00596	CDS	798	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
LEDLIAGG_00597	CDS	321				hypothetical protein
LEDLIAGG_00598	CDS	780	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
LEDLIAGG_00599	CDS	387				hypothetical protein
LEDLIAGG_00600	CDS	477				hypothetical protein
LEDLIAGG_00601	CDS	981				hypothetical protein
LEDLIAGG_00602	CDS	828		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
LEDLIAGG_00603	CDS	1305	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
LEDLIAGG_00604	CDS	765	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
LEDLIAGG_00605	CDS	1317	cobB_1	6.3.5.9		Hydrogenobyrinate a,c-diamide synthase
LEDLIAGG_00606	CDS	804	cobA	2.1.1.107		Uroporphyrinogen-III C-methyltransferase
LEDLIAGG_00607	CDS	762	cobM	2.1.1.133		Precorrin-4 C(11)-methyltransferase
LEDLIAGG_00608	CDS	387				hypothetical protein
LEDLIAGG_00609	CDS	1257	cobL	2.1.1.132		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
LEDLIAGG_00610	CDS	768	cobK	1.3.1.54		Precorrin-6A reductase
LEDLIAGG_00611	CDS	762	cobJ	2.1.1.131		Precorrin-3B C(17)-methyltransferase
LEDLIAGG_00612	CDS	768	cobI	2.1.1.130		Precorrin-2 C(20)-methyltransferase
LEDLIAGG_00613	CDS	633	cobH	5.4.99.61		Precorrin-8X methylmutase
LEDLIAGG_00614	CDS	1371				hypothetical protein
LEDLIAGG_00615	CDS	3345				hypothetical protein
LEDLIAGG_00616	CDS	1038	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
LEDLIAGG_00617	CDS	435				hypothetical protein
LEDLIAGG_00618	CDS	180				hypothetical protein
LEDLIAGG_00619	CDS	780				hypothetical protein
LEDLIAGG_00620	CDS	516	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
LEDLIAGG_00621	CDS	615	cobO	2.5.1.17		Corrinoid adenosyltransferase
LEDLIAGG_00622	CDS	225				hypothetical protein
LEDLIAGG_00623	CDS	1446	cobQ			Cobyric acid synthase
LEDLIAGG_00624	CDS	885	cbiB			Cobalamin biosynthesis protein CbiB
LEDLIAGG_00625	CDS	1035	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
LEDLIAGG_00626	CDS	537				hypothetical protein
LEDLIAGG_00627	CDS	1287	eno	4.2.1.11		Enolase
LEDLIAGG_00628	CDS	321				hypothetical protein
LEDLIAGG_00629	CDS	1044	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
LEDLIAGG_00630	CDS	1440	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
LEDLIAGG_00631	CDS	1410	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
LEDLIAGG_00632	CDS	639				hypothetical protein
LEDLIAGG_00633	CDS	237				hypothetical protein
LEDLIAGG_00634	CDS	1449	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
LEDLIAGG_00635	CDS	966	lipA	2.8.1.8		Lipoyl synthase
LEDLIAGG_00636	CDS	465	pasT		COG2867	Persistence and stress-resistance toxin PasT
LEDLIAGG_00637	CDS	495	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
LEDLIAGG_00638	CDS	1197	ispDF		COG0245	Bifunctional enzyme IspD/IspF
LEDLIAGG_00639	CDS	1029	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
LEDLIAGG_00640	CDS	1125	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
LEDLIAGG_00641	CDS	1461	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
LEDLIAGG_00642	CDS	2280	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
LEDLIAGG_00643	CDS	1362	glnG		COG2204	DNA-binding transcriptional regulator NtrC
LEDLIAGG_00644	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
LEDLIAGG_00645	CDS	864	dat	2.6.1.21		D-alanine aminotransferase
LEDLIAGG_00646	CDS	246	hfq			RNA-binding protein Hfq
LEDLIAGG_00647	CDS	1362	hflX		COG2262	GTPase HflX
LEDLIAGG_00648	CDS	333				hypothetical protein
LEDLIAGG_00649	CDS	825	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
LEDLIAGG_00650	CDS	219				hypothetical protein
LEDLIAGG_00651	CDS	714	sodA	1.15.1.1		Superoxide dismutase [Mn]
LEDLIAGG_00652	CDS	165				hypothetical protein
LEDLIAGG_00653	CDS	471				hypothetical protein
LEDLIAGG_00654	CDS	816				hypothetical protein
LEDLIAGG_00655	CDS	792	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
LEDLIAGG_00656	CDS	1551	metG	6.1.1.10		Methionine--tRNA ligase
LEDLIAGG_00657	CDS	1053				hypothetical protein
LEDLIAGG_00658	CDS	669	tmk	2.7.4.9	COG0125	Thymidylate kinase
LEDLIAGG_00659	CDS	1164	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
LEDLIAGG_00660	CDS	1230	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
LEDLIAGG_00661	CDS	396				hypothetical protein
LEDLIAGG_00662	tRNA	90				tRNA-Ser(tga)
LEDLIAGG_00663	CDS	411				hypothetical protein
LEDLIAGG_00664	CDS	759				hypothetical protein
LEDLIAGG_00665	CDS	420				hypothetical protein
LEDLIAGG_00666	CDS	192				hypothetical protein
LEDLIAGG_00667	CDS	255				hypothetical protein
LEDLIAGG_00668	CDS	108				hypothetical protein
LEDLIAGG_00669	CDS	834	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
LEDLIAGG_00670	CDS	810				hypothetical protein
LEDLIAGG_00671	CDS	948				hypothetical protein
LEDLIAGG_00672	CDS	1125	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LEDLIAGG_00673	CDS	1629	pyrG	6.3.4.2	COG0504	CTP synthase
LEDLIAGG_00674	CDS	378				hypothetical protein
LEDLIAGG_00675	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
LEDLIAGG_00676	CDS	1884	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
LEDLIAGG_00677	CDS	1029	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
LEDLIAGG_00678	CDS	816	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
LEDLIAGG_00679	CDS	498	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
LEDLIAGG_00680	CDS	1206	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
LEDLIAGG_00681	CDS	711	lexA_1	3.4.21.88	COG1974	LexA repressor
LEDLIAGG_00682	CDS	810	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
LEDLIAGG_00683	CDS	549				hypothetical protein
LEDLIAGG_00684	CDS	387	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
LEDLIAGG_00685	CDS	1641	rhlB_1	3.6.4.13		ATP-dependent RNA helicase RhlB
LEDLIAGG_00686	CDS	321				hypothetical protein
LEDLIAGG_00687	CDS	492				hypothetical protein
LEDLIAGG_00688	CDS	387	sufA		COG0316	Protein SufA
LEDLIAGG_00689	CDS	327	yidD			Putative membrane protein insertion efficiency factor
LEDLIAGG_00690	CDS	141				hypothetical protein
LEDLIAGG_00691	CDS	459				hypothetical protein
LEDLIAGG_00692	CDS	636	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
LEDLIAGG_00693	CDS	423	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
LEDLIAGG_00694	CDS	978			COG1752	putative NTE family protein
LEDLIAGG_00695	CDS	906			COG1752	putative NTE family protein
LEDLIAGG_00696	CDS	1707	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
LEDLIAGG_00697	CDS	978	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
LEDLIAGG_00698	CDS	3825				hypothetical protein
LEDLIAGG_00699	CDS	1008				hypothetical protein
LEDLIAGG_00700	CDS	669				hypothetical protein
LEDLIAGG_00701	CDS	807	dpnM	2.1.1.72		Modification methylase DpnIIA
LEDLIAGG_00702	CDS	342				hypothetical protein
LEDLIAGG_00703	CDS	309				hypothetical protein
LEDLIAGG_00704	CDS	867				hypothetical protein
LEDLIAGG_00705	CDS	297				hypothetical protein
LEDLIAGG_00706	CDS	873				hypothetical protein
LEDLIAGG_00707	CDS	441				hypothetical protein
LEDLIAGG_00708	CDS	4743				hypothetical protein
LEDLIAGG_00709	CDS	441				hypothetical protein
LEDLIAGG_00710	CDS	555				hypothetical protein
LEDLIAGG_00711	CDS	378				hypothetical protein
LEDLIAGG_00712	CDS	2403				hypothetical protein
LEDLIAGG_00713	CDS	291				hypothetical protein
LEDLIAGG_00714	CDS	330				hypothetical protein
LEDLIAGG_00715	CDS	954				hypothetical protein
LEDLIAGG_00716	CDS	201				hypothetical protein
LEDLIAGG_00717	CDS	441				hypothetical protein
LEDLIAGG_00718	CDS	513				hypothetical protein
LEDLIAGG_00719	CDS	462				hypothetical protein
LEDLIAGG_00720	CDS	477				hypothetical protein
LEDLIAGG_00721	CDS	681				hypothetical protein
LEDLIAGG_00722	CDS	303				hypothetical protein
LEDLIAGG_00723	CDS	894				hypothetical protein
LEDLIAGG_00724	CDS	462				hypothetical protein
LEDLIAGG_00725	CDS	1116				hypothetical protein
LEDLIAGG_00726	CDS	708				hypothetical protein
LEDLIAGG_00727	CDS	1596				hypothetical protein
LEDLIAGG_00728	CDS	1677				hypothetical protein
LEDLIAGG_00729	CDS	393				hypothetical protein
LEDLIAGG_00730	CDS	606				hypothetical protein
LEDLIAGG_00731	CDS	297				hypothetical protein
LEDLIAGG_00732	CDS	360				hypothetical protein
LEDLIAGG_00733	CDS	225				hypothetical protein
LEDLIAGG_00734	CDS	309				hypothetical protein
LEDLIAGG_00735	CDS	270				hypothetical protein
LEDLIAGG_00736	CDS	417				hypothetical protein
