locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAFLDBJD_00369	CDS	1581	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OAFLDBJD_00370	CDS	522	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OAFLDBJD_00371	CDS	1326	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
OAFLDBJD_00372	CDS	858				hypothetical protein
OAFLDBJD_00373	CDS	1026	lifO		COG5380	Lipase chaperone
OAFLDBJD_00374	CDS	933	lip	3.1.1.3	COG1075	Triacylglycerol lipase
OAFLDBJD_00375	CDS	822				hypothetical protein
OAFLDBJD_00376	CDS	2595	pal_1			Peptidoglycan-associated lipoprotein
OAFLDBJD_00377	CDS	867				hypothetical protein
OAFLDBJD_00378	CDS	1287				hypothetical protein
OAFLDBJD_00379	CDS	819				hypothetical protein
OAFLDBJD_00380	CDS	2514				hypothetical protein
OAFLDBJD_00381	CDS	918				hypothetical protein
OAFLDBJD_00382	CDS	228				hypothetical protein
OAFLDBJD_00383	CDS	615				hypothetical protein
OAFLDBJD_00384	CDS	1818	atm1		COG5265	ATM1-type heavy metal exporter
OAFLDBJD_00385	CDS	483		1.11.1.15		Peroxiredoxin
OAFLDBJD_00386	CDS	675				hypothetical protein
OAFLDBJD_00387	CDS	615				hypothetical protein
OAFLDBJD_00388	CDS	1794	lepA	3.6.5.-	COG0481	Elongation factor 4
OAFLDBJD_00389	CDS	795	lepB	3.4.21.89	COG0681	Signal peptidase I
OAFLDBJD_00390	CDS	984	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
OAFLDBJD_00391	CDS	4404				hypothetical protein
OAFLDBJD_00392	CDS	2295	smc_1			Chromosome partition protein Smc
OAFLDBJD_00393	CDS	732				hypothetical protein
OAFLDBJD_00394	CDS	801				hypothetical protein
OAFLDBJD_00395	CDS	201				hypothetical protein
OAFLDBJD_00396	CDS	2436	copA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
OAFLDBJD_00397	CDS	510				hypothetical protein
OAFLDBJD_00398	CDS	582	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
OAFLDBJD_00399	CDS	1008	dmlR			HTH-type transcriptional regulator DmlR
OAFLDBJD_00400	CDS	1071				hypothetical protein
OAFLDBJD_00401	CDS	1200				hypothetical protein
OAFLDBJD_00402	CDS	1221				hypothetical protein
OAFLDBJD_00403	CDS	1110	flhA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
OAFLDBJD_00404	CDS	837	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
OAFLDBJD_00405	CDS	435				hypothetical protein
OAFLDBJD_00406	CDS	438				hypothetical protein
OAFLDBJD_00407	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
OAFLDBJD_00408	CDS	636				hypothetical protein
OAFLDBJD_00409	CDS	858				hypothetical protein
OAFLDBJD_00410	CDS	1386	namA	1.6.99.1		NADPH dehydrogenase
OAFLDBJD_00411	CDS	663				hypothetical protein
OAFLDBJD_00412	CDS	750				hypothetical protein
OAFLDBJD_00413	CDS	2130				hypothetical protein
OAFLDBJD_00414	CDS	2085				hypothetical protein
OAFLDBJD_00415	CDS	1353				hypothetical protein
OAFLDBJD_00416	CDS	363				hypothetical protein
OAFLDBJD_00417	CDS	3834	icmF		COG1703	Fused isobutyryl-CoA mutase
OAFLDBJD_00418	CDS	609		2.1.1.-	COG1901	Putative pseudouridine methyltransferase
OAFLDBJD_00419	CDS	2769				hypothetical protein
OAFLDBJD_00420	CDS	294				hypothetical protein
OAFLDBJD_00421	CDS	264				hypothetical protein
OAFLDBJD_00422	CDS	1035	iolW	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolW
OAFLDBJD_00423	CDS	663				hypothetical protein
OAFLDBJD_00424	CDS	756				hypothetical protein
OAFLDBJD_00425	CDS	2109				hypothetical protein
OAFLDBJD_00426	CDS	624				hypothetical protein
OAFLDBJD_00427	CDS	279				hypothetical protein
OAFLDBJD_00428	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
OAFLDBJD_00429	CDS	1425	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
OAFLDBJD_00430	CDS	1656				hypothetical protein
OAFLDBJD_00431	CDS	594				hypothetical protein
OAFLDBJD_00432	CDS	2127				hypothetical protein
OAFLDBJD_00433	CDS	255				hypothetical protein
OAFLDBJD_00434	CDS	420	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
OAFLDBJD_00435	CDS	327				hypothetical protein
OAFLDBJD_00436	CDS	240				hypothetical protein
OAFLDBJD_00437	CDS	408				hypothetical protein
OAFLDBJD_00438	CDS	1593				hypothetical protein
OAFLDBJD_00439	CDS	831				hypothetical protein
OAFLDBJD_00440	CDS	1602				hypothetical protein
OAFLDBJD_00441	CDS	630				hypothetical protein
OAFLDBJD_00442	CDS	735				hypothetical protein
OAFLDBJD_00443	CDS	750				hypothetical protein
OAFLDBJD_00444	CDS	582				hypothetical protein
OAFLDBJD_00445	CDS	225				hypothetical protein
OAFLDBJD_00446	CDS	285				hypothetical protein
OAFLDBJD_00447	CDS	498				hypothetical protein
OAFLDBJD_00448	CDS	2400				hypothetical protein
OAFLDBJD_00449	CDS	909				hypothetical protein
OAFLDBJD_00450	CDS	225				hypothetical protein
OAFLDBJD_00451	CDS	615				hypothetical protein
OAFLDBJD_00452	CDS	717				hypothetical protein
OAFLDBJD_00453	CDS	399				hypothetical protein
OAFLDBJD_00454	CDS	744				hypothetical protein
OAFLDBJD_00455	CDS	1248			COG3385	IS4 family transposase ISPa45
OAFLDBJD_00456	CDS	702				hypothetical protein
OAFLDBJD_00457	CDS	1614				hypothetical protein
OAFLDBJD_00458	CDS	336				hypothetical protein
OAFLDBJD_00459	CDS	189				hypothetical protein
OAFLDBJD_00460	CDS	1410	nagZ_1	3.2.1.52		Beta-hexosaminidase
OAFLDBJD_00461	CDS	240				hypothetical protein
OAFLDBJD_00462	CDS	420				hypothetical protein
OAFLDBJD_00463	CDS	3696				hypothetical protein
OAFLDBJD_00464	CDS	960			COG3039	IS5 family transposase ISPa54
OAFLDBJD_00465	CDS	1224	lodB_1	1.-.-.-	COG0644	Putative FAD-dependent oxidoreductase LodB
OAFLDBJD_00466	CDS	3123				hypothetical protein
OAFLDBJD_00467	CDS	369				hypothetical protein
OAFLDBJD_00468	CDS	1413				hypothetical protein
OAFLDBJD_00469	CDS	606				hypothetical protein
OAFLDBJD_00470	CDS	984				hypothetical protein
OAFLDBJD_00471	CDS	255				hypothetical protein
OAFLDBJD_00472	CDS	909				hypothetical protein
OAFLDBJD_00473	CDS	378			COG0589	Universal stress protein
OAFLDBJD_00474	CDS	405				hypothetical protein
OAFLDBJD_00475	CDS	450				hypothetical protein
OAFLDBJD_00476	CDS	495				hypothetical protein
OAFLDBJD_00477	CDS	975				hypothetical protein
OAFLDBJD_00478	CDS	1599				hypothetical protein
OAFLDBJD_00479	CDS	924	ywqG		COG3878	putative protein YwqG
OAFLDBJD_00480	CDS	4176				hypothetical protein
OAFLDBJD_00481	CDS	681				hypothetical protein
OAFLDBJD_00482	CDS	1452	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
OAFLDBJD_00483	CDS	735				hypothetical protein
OAFLDBJD_00484	CDS	351				hypothetical protein
OAFLDBJD_00485	CDS	258				hypothetical protein
OAFLDBJD_00486	CDS	603				IS1182 family transposase ISThsp16
OAFLDBJD_00487	CDS	795				IS1182 family transposase ISThsp16
OAFLDBJD_00488	CDS	423				hypothetical protein
OAFLDBJD_00489	CDS	522	pilE1		COG4969	Fimbrial protein
OAFLDBJD_00490	CDS	1725				hypothetical protein
OAFLDBJD_00491	CDS	558				hypothetical protein
OAFLDBJD_00492	CDS	738				hypothetical protein
OAFLDBJD_00493	CDS	954	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OAFLDBJD_00494	CDS	717				hypothetical protein
OAFLDBJD_00495	CDS	531				hypothetical protein
OAFLDBJD_00496	CDS	969				hypothetical protein
OAFLDBJD_00497	CDS	834	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
OAFLDBJD_00498	CDS	219				hypothetical protein
OAFLDBJD_00499	CDS	2319	cirA_1		COG4771	Colicin I receptor
OAFLDBJD_00500	CDS	525				hypothetical protein
OAFLDBJD_00501	CDS	1038				hypothetical protein
OAFLDBJD_00502	CDS	507				IS110 family transposase ISPpu11
OAFLDBJD_00503	CDS	327				IS110 family transposase ISPpu11
OAFLDBJD_00504	CDS	4191	glgX	3.2.1.196		Glycogen debranching enzyme
OAFLDBJD_00505	CDS	372				hypothetical protein
OAFLDBJD_00506	CDS	1497	tam_1	3.2.1.1		Alpha-amylase
OAFLDBJD_00507	CDS	408				hypothetical protein
OAFLDBJD_00508	CDS	660				hypothetical protein
OAFLDBJD_00509	CDS	942				hypothetical protein
OAFLDBJD_00510	CDS	528	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
OAFLDBJD_00511	CDS	678				hypothetical protein
OAFLDBJD_00512	CDS	1095				hypothetical protein
OAFLDBJD_00513	CDS	723				hypothetical protein
OAFLDBJD_00514	CDS	1479				hypothetical protein
OAFLDBJD_00515	CDS	1389				hypothetical protein
OAFLDBJD_00516	CDS	306				hypothetical protein
OAFLDBJD_00517	CDS	3549	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
OAFLDBJD_00518	CDS	1467	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
OAFLDBJD_00519	CDS	5388				hypothetical protein
OAFLDBJD_00520	CDS	3255	dhbF		COG1020	Dimodular nonribosomal peptide synthase
OAFLDBJD_00521	CDS	2514	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OAFLDBJD_00522	CDS	612				hypothetical protein
OAFLDBJD_00523	CDS	354				hypothetical protein
OAFLDBJD_00524	CDS	495				hypothetical protein
OAFLDBJD_00525	CDS	2109	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
OAFLDBJD_00526	CDS	1347	creD		COG4452	Inner membrane protein CreD
OAFLDBJD_00527	CDS	627	nth	4.2.99.18	COG0177	Endonuclease III
OAFLDBJD_00528	CDS	186				hypothetical protein
OAFLDBJD_00529	CDS	942	rsxE	7.-.-.-		Ion-translocating oxidoreductase complex subunit E
OAFLDBJD_00530	CDS	663	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
OAFLDBJD_00531	CDS	1032	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
OAFLDBJD_00532	CDS	1530	rsxC	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
OAFLDBJD_00533	CDS	849	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
OAFLDBJD_00534	CDS	717				hypothetical protein
OAFLDBJD_00535	CDS	918	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
OAFLDBJD_00536	CDS	1098	aroC	4.2.3.5		Chorismate synthase
OAFLDBJD_00537	CDS	1020	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
OAFLDBJD_00538	CDS	2322				hypothetical protein
OAFLDBJD_00539	CDS	930	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OAFLDBJD_00540	CDS	498	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
OAFLDBJD_00541	CDS	1239	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
OAFLDBJD_00542	CDS	801	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OAFLDBJD_00543	CDS	1659				hypothetical protein
OAFLDBJD_00544	CDS	1119				hypothetical protein
OAFLDBJD_00545	CDS	732			COG1136	putative ABC transporter ATP-binding protein
OAFLDBJD_00546	CDS	2370				hypothetical protein
OAFLDBJD_00547	CDS	1155				hypothetical protein
OAFLDBJD_00548	CDS	1362			COG2239	Magnesium transporter MgtE
OAFLDBJD_00549	CDS	486				hypothetical protein
OAFLDBJD_00550	CDS	447				hypothetical protein
OAFLDBJD_00551	CDS	600		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
OAFLDBJD_00552	CDS	438				hypothetical protein
OAFLDBJD_00553	CDS	3654				hypothetical protein
OAFLDBJD_00554	CDS	2511	btuB_4			Vitamin B12 transporter BtuB
OAFLDBJD_00555	CDS	1389				hypothetical protein
OAFLDBJD_00556	CDS	639				hypothetical protein
OAFLDBJD_00557	CDS	441			COG1959	Putative HTH-type transcriptional regulator
OAFLDBJD_00558	CDS	1770				hypothetical protein
OAFLDBJD_00559	CDS	1059	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
OAFLDBJD_00560	CDS	906	cysW_1		COG4208	Sulfate transport system permease protein CysW
OAFLDBJD_00561	CDS	849	cysT		COG0555	Sulfate transport system permease protein CysT
OAFLDBJD_00562	CDS	990	sbp		COG1613	Sulfate-binding protein
OAFLDBJD_00563	CDS	516				hypothetical protein
OAFLDBJD_00564	CDS	816				hypothetical protein
OAFLDBJD_00565	CDS	726				hypothetical protein
OAFLDBJD_00566	CDS	1821				hypothetical protein
OAFLDBJD_00567	CDS	969	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
OAFLDBJD_00568	CDS	2181	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
OAFLDBJD_00569	CDS	624				hypothetical protein
OAFLDBJD_00570	CDS	1812	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
OAFLDBJD_00571	CDS	546				hypothetical protein
OAFLDBJD_00572	CDS	1170				hypothetical protein
OAFLDBJD_00573	CDS	987	epsF_2		COG1459	Type II secretion system protein F
OAFLDBJD_00574	CDS	1356				hypothetical protein
OAFLDBJD_00575	CDS	1464	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
OAFLDBJD_00576	CDS	2199	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
OAFLDBJD_00577	CDS	942	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
OAFLDBJD_00578	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
OAFLDBJD_00579	CDS	1197				hypothetical protein
OAFLDBJD_00580	CDS	126				hypothetical protein
OAFLDBJD_00581	CDS	2880	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
OAFLDBJD_00582	CDS	1782				hypothetical protein
OAFLDBJD_00583	CDS	738				hypothetical protein
OAFLDBJD_00584	CDS	1257				hypothetical protein
OAFLDBJD_00585	CDS	4251	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_00586	CDS	627				hypothetical protein
OAFLDBJD_00587	CDS	426				hypothetical protein
OAFLDBJD_00588	CDS	222				hypothetical protein
OAFLDBJD_00589	CDS	4941	gdh_1	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
OAFLDBJD_00590	CDS	759	NADK	2.7.1.23	COG0061	NAD kinase
OAFLDBJD_00591	CDS	870	panS		COG0385	Pantothenate precursors transporter PanS
OAFLDBJD_00592	CDS	315				hypothetical protein
OAFLDBJD_00593	CDS	1023				hypothetical protein
OAFLDBJD_00594	CDS	717				hypothetical protein
OAFLDBJD_00595	CDS	1485				hypothetical protein
OAFLDBJD_00596	CDS	1506				hypothetical protein
OAFLDBJD_00597	CDS	1659	entS			Enterobactin exporter EntS
OAFLDBJD_00598	CDS	2421	pknD_5	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_00599	CDS	1131				hypothetical protein
OAFLDBJD_00600	CDS	1359				hypothetical protein
OAFLDBJD_00601	CDS	795				hypothetical protein
OAFLDBJD_00602	CDS	2208	katG	1.11.1.21	COG0376	Catalase-peroxidase
OAFLDBJD_00603	CDS	1149		3.1.1.32	COG2829	Putative phospholipase A1
OAFLDBJD_00604	CDS	921				hypothetical protein
OAFLDBJD_00605	CDS	2223				hypothetical protein
OAFLDBJD_00606	CDS	3201				hypothetical protein
OAFLDBJD_00607	CDS	819				hypothetical protein
OAFLDBJD_00608	CDS	1767				hypothetical protein
OAFLDBJD_00609	CDS	1266		3.5.4.32	COG0402	8-oxoguanine deaminase
OAFLDBJD_00610	CDS	132				hypothetical protein
OAFLDBJD_00611	CDS	801				hypothetical protein
OAFLDBJD_00612	CDS	861				hypothetical protein
OAFLDBJD_00613	CDS	861				hypothetical protein
OAFLDBJD_00614	CDS	1467				hypothetical protein
OAFLDBJD_00615	CDS	414				hypothetical protein
OAFLDBJD_00616	CDS	1671	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
OAFLDBJD_00617	CDS	13605	pgl_1	3.1.1.31		6-phosphogluconolactonase
OAFLDBJD_00618	CDS	999				hypothetical protein
OAFLDBJD_00619	CDS	1752				hypothetical protein
OAFLDBJD_00620	CDS	8439				hypothetical protein
OAFLDBJD_00621	CDS	2322	pgl_2	3.1.1.31		6-phosphogluconolactonase
OAFLDBJD_00622	CDS	1608				hypothetical protein
OAFLDBJD_00623	CDS	912	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OAFLDBJD_00624	CDS	1107	hemH	4.99.1.1	COG0276	Ferrochelatase
OAFLDBJD_00625	CDS	957				hypothetical protein
OAFLDBJD_00626	CDS	690				hypothetical protein
OAFLDBJD_00627	CDS	231	tatA		COG1826	Sec-independent protein translocase protein TatA
OAFLDBJD_00628	CDS	600	tatB			Sec-independent protein translocase protein TatB
OAFLDBJD_00629	CDS	762	tatC		COG0805	Sec-independent protein translocase protein TatC
OAFLDBJD_00630	CDS	684				hypothetical protein
OAFLDBJD_00631	CDS	783				hypothetical protein
OAFLDBJD_00632	CDS	3360				hypothetical protein
OAFLDBJD_00633	CDS	240				hypothetical protein
OAFLDBJD_00634	CDS	2613	clpB		COG0542	Chaperone protein ClpB
OAFLDBJD_00635	CDS	864				hypothetical protein
OAFLDBJD_00636	CDS	792				hypothetical protein
OAFLDBJD_00637	CDS	1203	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
OAFLDBJD_00638	CDS	1779		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OAFLDBJD_00639	CDS	1317	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
OAFLDBJD_00640	CDS	990	nagZ_2	3.2.1.52	COG1472	Beta-hexosaminidase
OAFLDBJD_00641	CDS	555	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
OAFLDBJD_00642	CDS	771		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
OAFLDBJD_00643	CDS	402	bamE			Outer membrane protein assembly factor BamE
OAFLDBJD_00644	CDS	402	fur		COG0735	Ferric uptake regulation protein
OAFLDBJD_00645	CDS	1686	recN		COG0497	DNA repair protein RecN
OAFLDBJD_00646	CDS	1116	hrcA		COG1420	Heat-inducible transcription repressor HrcA
OAFLDBJD_00647	CDS	513	grpE		COG0576	Protein GrpE
OAFLDBJD_00648	CDS	1914	dnaK		COG0443	Chaperone protein DnaK
OAFLDBJD_00649	CDS	1125	dnaJ		COG0484	Chaperone protein DnaJ
OAFLDBJD_00650	CDS	438				hypothetical protein
OAFLDBJD_00651	CDS	1332	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
OAFLDBJD_00652	CDS	2424				hypothetical protein
OAFLDBJD_00653	CDS	231				hypothetical protein
OAFLDBJD_00654	CDS	1143				hypothetical protein
OAFLDBJD_00655	CDS	309				hypothetical protein
OAFLDBJD_00656	CDS	2031	fusA_1		COG0480	Elongation factor G
OAFLDBJD_00657	CDS	966				hypothetical protein
OAFLDBJD_00658	CDS	687				hypothetical protein
OAFLDBJD_00659	CDS	444				hypothetical protein
OAFLDBJD_00660	CDS	369				hypothetical protein
OAFLDBJD_00661	CDS	705	rluF_2	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
OAFLDBJD_00662	CDS	441				hypothetical protein
OAFLDBJD_00663	CDS	540				hypothetical protein
OAFLDBJD_00664	CDS	786	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OAFLDBJD_00665	CDS	1128	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
OAFLDBJD_00666	CDS	1440				hypothetical protein
OAFLDBJD_00667	CDS	3243	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
OAFLDBJD_00668	CDS	477	greA		COG0782	Transcription elongation factor GreA
OAFLDBJD_00669	CDS	948	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OAFLDBJD_00670	CDS	1710	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OAFLDBJD_00671	CDS	1119				hypothetical protein
OAFLDBJD_00672	CDS	405				hypothetical protein
OAFLDBJD_00673	CDS	1020	prfB		COG1186	Peptide chain release factor RF2
OAFLDBJD_00674	CDS	1521	lysS	6.1.1.6		Lysine--tRNA ligase
OAFLDBJD_00675	CDS	1281	kynU	3.7.1.3		Kynureninase
OAFLDBJD_00676	CDS	252				hypothetical protein
OAFLDBJD_00677	CDS	687				hypothetical protein
OAFLDBJD_00678	CDS	333				hypothetical protein
OAFLDBJD_00679	CDS	804				hypothetical protein
OAFLDBJD_00680	CDS	459				hypothetical protein
OAFLDBJD_00681	CDS	2802	smc_2			Chromosome partition protein Smc
OAFLDBJD_00682	CDS	786				hypothetical protein
OAFLDBJD_00683	CDS	1296				hypothetical protein
OAFLDBJD_00684	CDS	2523	pknD_6	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_00685	CDS	378				hypothetical protein
OAFLDBJD_00686	CDS	501				hypothetical protein
OAFLDBJD_00687	CDS	642	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
OAFLDBJD_00688	CDS	1908	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OAFLDBJD_00689	CDS	903	folP	2.5.1.15	COG0294	Dihydropteroate synthase
OAFLDBJD_00690	CDS	681	mip_1	5.2.1.8	COG0545	Outer membrane protein MIP
OAFLDBJD_00691	CDS	192				hypothetical protein
OAFLDBJD_00692	CDS	639	nudL	3.6.1.-		putative Nudix hydrolase NudL
OAFLDBJD_00693	CDS	771				hypothetical protein
OAFLDBJD_00694	CDS	1125				hypothetical protein
OAFLDBJD_00695	CDS	945	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OAFLDBJD_00696	CDS	738				hypothetical protein
OAFLDBJD_00697	CDS	1869				hypothetical protein
OAFLDBJD_00698	CDS	1254				hypothetical protein
OAFLDBJD_00699	CDS	366				hypothetical protein
OAFLDBJD_00700	CDS	321				hypothetical protein
OAFLDBJD_00701	CDS	1236				hypothetical protein
OAFLDBJD_00702	CDS	2133	rhsC_1		COG3209	Protein RhsC
OAFLDBJD_00703	CDS	771				hypothetical protein
OAFLDBJD_00704	CDS	492				hypothetical protein
OAFLDBJD_00705	CDS	3501				hypothetical protein
OAFLDBJD_00706	CDS	456				hypothetical protein
OAFLDBJD_00707	CDS	1890				hypothetical protein
OAFLDBJD_00708	CDS	1071				hypothetical protein
OAFLDBJD_00709	CDS	2349				hypothetical protein
OAFLDBJD_00710	CDS	1200	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
OAFLDBJD_00711	CDS	2361	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
OAFLDBJD_00712	CDS	630				hypothetical protein
OAFLDBJD_00713	CDS	426	ndk	2.7.4.6		Nucleoside diphosphate kinase
OAFLDBJD_00714	CDS	1200	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
OAFLDBJD_00715	CDS	771				hypothetical protein
OAFLDBJD_00716	CDS	933	rodZ			Cytoskeleton protein RodZ
OAFLDBJD_00717	CDS	648				hypothetical protein
OAFLDBJD_00718	CDS	1161	bamB		COG1520	Outer membrane protein assembly factor BamB
OAFLDBJD_00719	CDS	1410	der_1		COG1160	GTPase Der
OAFLDBJD_00720	CDS	627				hypothetical protein
OAFLDBJD_00721	CDS	1119				hypothetical protein
OAFLDBJD_00722	CDS	870	folD		COG0190	Bifunctional protein FolD protein
OAFLDBJD_00723	CDS	966			COG5660	putative protein
OAFLDBJD_00724	CDS	981	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
OAFLDBJD_00725	CDS	495				hypothetical protein
OAFLDBJD_00726	CDS	1275	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OAFLDBJD_00727	CDS	1455	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
OAFLDBJD_00728	CDS	1581	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
OAFLDBJD_00729	CDS	792				hypothetical protein
OAFLDBJD_00730	CDS	2130				hypothetical protein
OAFLDBJD_00731	CDS	1896				hypothetical protein
OAFLDBJD_00732	CDS	93				hypothetical protein
OAFLDBJD_00733	CDS	1254				hypothetical protein
OAFLDBJD_00734	CDS	1155				hypothetical protein
OAFLDBJD_00735	CDS	495				hypothetical protein
OAFLDBJD_00736	CDS	3042				hypothetical protein
OAFLDBJD_00737	CDS	735				hypothetical protein
OAFLDBJD_00738	CDS	822				hypothetical protein
OAFLDBJD_00739	CDS	969				hypothetical protein
OAFLDBJD_00740	CDS	546				hypothetical protein
OAFLDBJD_00741	CDS	417				hypothetical protein
OAFLDBJD_00742	CDS	849				hypothetical protein
OAFLDBJD_00743	CDS	135				hypothetical protein
OAFLDBJD_00744	CDS	1842				hypothetical protein
OAFLDBJD_00745	CDS	1305	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
OAFLDBJD_00746	CDS	552				hypothetical protein
OAFLDBJD_00747	CDS	1644	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
OAFLDBJD_00748	CDS	354				hypothetical protein
OAFLDBJD_00749	CDS	2514	pknD_7	2.7.11.1		Serine/threonine-protein kinase PknD
OAFLDBJD_00750	CDS	2694	metH_1	2.1.1.13	COG0646	Methionine synthase
OAFLDBJD_00751	CDS	1122	metH_2	2.1.1.13	COG0646	Methionine synthase
OAFLDBJD_00752	CDS	927	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
