locus_tag	ftype	length_bp	gene	EC_number	COG	product
LHHIPBPA_00373	CDS	2868	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
LHHIPBPA_00374	CDS	300				hypothetical protein
LHHIPBPA_00375	CDS	318				hypothetical protein
LHHIPBPA_00376	CDS	2175	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
LHHIPBPA_00377	CDS	852	murI	5.1.1.3		Glutamate racemase
LHHIPBPA_00378	CDS	528				hypothetical protein
LHHIPBPA_00379	CDS	534	ahpD	1.11.1.15	COG2128	Alkyl hydroperoxide reductase AhpD
LHHIPBPA_00380	CDS	555		1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
LHHIPBPA_00381	CDS	429				hypothetical protein
LHHIPBPA_00382	CDS	444				hypothetical protein
LHHIPBPA_00383	CDS	474				hypothetical protein
LHHIPBPA_00384	CDS	408				hypothetical protein
LHHIPBPA_00385	CDS	1785	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
LHHIPBPA_00386	CDS	801	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
LHHIPBPA_00387	CDS	321	fdxE		COG0633	Ferredoxin-6
LHHIPBPA_00388	CDS	801				hypothetical protein
LHHIPBPA_00389	CDS	327				hypothetical protein
LHHIPBPA_00390	CDS	783			COG0730	putative membrane transporter protein
LHHIPBPA_00391	CDS	864				hypothetical protein
LHHIPBPA_00392	CDS	879		3.-.-.-		putative metallo-hydrolase
LHHIPBPA_00393	CDS	975				hypothetical protein
LHHIPBPA_00394	CDS	855				hypothetical protein
LHHIPBPA_00395	CDS	2340	divL	2.7.13.3		Sensor protein DivL
LHHIPBPA_00396	CDS	405				hypothetical protein
LHHIPBPA_00397	CDS	1161	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
LHHIPBPA_00398	CDS	444				hypothetical protein
LHHIPBPA_00399	CDS	831				hypothetical protein
LHHIPBPA_00400	CDS	1035				hypothetical protein
LHHIPBPA_00401	CDS	924	oxyR			Hydrogen peroxide-inducible genes activator
LHHIPBPA_00402	CDS	2244	katG	1.11.1.21		Catalase-peroxidase
LHHIPBPA_00403	CDS	798				hypothetical protein
LHHIPBPA_00404	CDS	963	mdh	1.1.1.37	COG0039	Malate dehydrogenase
LHHIPBPA_00405	CDS	507				hypothetical protein
LHHIPBPA_00406	CDS	1116	zapE		COG1485	Cell division protein ZapE
LHHIPBPA_00407	CDS	1047	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
LHHIPBPA_00408	CDS	939	rarD		COG2962	Protein RarD
LHHIPBPA_00409	CDS	1137				hypothetical protein
LHHIPBPA_00410	CDS	543				hypothetical protein
LHHIPBPA_00411	CDS	1230	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
LHHIPBPA_00412	CDS	285	greB		COG0782	Transcription elongation factor GreB
LHHIPBPA_00413	CDS	2757	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_00414	CDS	540				hypothetical protein
LHHIPBPA_00415	CDS	1785	btuB_2			Vitamin B12 transporter BtuB
LHHIPBPA_00416	CDS	2859				hypothetical protein
LHHIPBPA_00417	CDS	1653	groL			60 kDa chaperonin
LHHIPBPA_00418	CDS	288	groS			10 kDa chaperonin
LHHIPBPA_00419	CDS	981				hypothetical protein
LHHIPBPA_00420	CDS	285				hypothetical protein
LHHIPBPA_00421	CDS	447				hypothetical protein
LHHIPBPA_00422	CDS	378				hypothetical protein
LHHIPBPA_00423	CDS	996	bioB	2.8.1.6	COG0502	Biotin synthase
LHHIPBPA_00424	CDS	1392	ahcY	3.3.1.1		Adenosylhomocysteinase
LHHIPBPA_00425	CDS	1122				hypothetical protein
LHHIPBPA_00426	CDS	207				hypothetical protein
LHHIPBPA_00427	CDS	573		2.5.1.17	COG2096	Corrinoid adenosyltransferase
LHHIPBPA_00428	CDS	333				hypothetical protein
LHHIPBPA_00429	CDS	765	etfB			Electron transfer flavoprotein subunit beta
LHHIPBPA_00430	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
LHHIPBPA_00431	CDS	297	sdpR_1		COG0640	Transcriptional repressor SdpR
LHHIPBPA_00432	CDS	375				hypothetical protein
LHHIPBPA_00433	CDS	216				hypothetical protein
LHHIPBPA_00434	CDS	1500	hutI_1	3.5.2.7		Imidazolonepropionase
LHHIPBPA_00435	CDS	1347	hutI_2	3.5.2.7		Imidazolonepropionase
LHHIPBPA_00436	CDS	462				hypothetical protein
LHHIPBPA_00437	CDS	405	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
LHHIPBPA_00438	CDS	429				hypothetical protein
LHHIPBPA_00439	CDS	1596	ubiB	2.7.-.-		protein kinase UbiB
LHHIPBPA_00440	CDS	789	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
LHHIPBPA_00441	CDS	708				hypothetical protein
LHHIPBPA_00442	CDS	300	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
LHHIPBPA_00443	CDS	792	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
LHHIPBPA_00444	CDS	210				hypothetical protein
LHHIPBPA_00445	CDS	768				hypothetical protein
LHHIPBPA_00446	CDS	1038	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LHHIPBPA_00447	CDS	156				hypothetical protein
LHHIPBPA_00448	CDS	687				hypothetical protein
LHHIPBPA_00449	CDS	1215	yciC		COG0523	Putative metal chaperone YciC
LHHIPBPA_00450	CDS	498				hypothetical protein
LHHIPBPA_00451	CDS	1383				hypothetical protein
LHHIPBPA_00452	CDS	699				hypothetical protein
LHHIPBPA_00453	CDS	762				hypothetical protein
LHHIPBPA_00454	tRNA	74				tRNA-Gly(ccc)
LHHIPBPA_00455	CDS	1656	nfdA	3.5.1.91		N-substituted formamide deformylase
LHHIPBPA_00456	CDS	327				hypothetical protein
LHHIPBPA_00457	CDS	261				hypothetical protein
LHHIPBPA_00458	CDS	438				hypothetical protein
LHHIPBPA_00459	CDS	2178	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
LHHIPBPA_00460	CDS	1206	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
LHHIPBPA_00461	CDS	555				hypothetical protein
LHHIPBPA_00462	CDS	558				hypothetical protein
LHHIPBPA_00463	CDS	996	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
LHHIPBPA_00464	CDS	789	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
LHHIPBPA_00465	CDS	1785		3.2.1.28	COG3387	Trehalase
LHHIPBPA_00466	CDS	1440	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
LHHIPBPA_00467	CDS	615	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
LHHIPBPA_00468	CDS	306				hypothetical protein
LHHIPBPA_00469	CDS	474				hypothetical protein
LHHIPBPA_00470	CDS	1206	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
LHHIPBPA_00471	CDS	906		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
LHHIPBPA_00472	CDS	1137			COG2885	Outer membrane protein
LHHIPBPA_00473	CDS	624	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
LHHIPBPA_00474	CDS	2517	btuB_3			Vitamin B12 transporter BtuB
LHHIPBPA_00475	CDS	1002	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
LHHIPBPA_00476	CDS	870		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
LHHIPBPA_00477	CDS	774				hypothetical protein
LHHIPBPA_00478	CDS	480				hypothetical protein
LHHIPBPA_00479	CDS	351				hypothetical protein
LHHIPBPA_00480	CDS	1053		2.5.-.-		Deoxyhypusine synthase-like protein
LHHIPBPA_00481	CDS	1266	ldc	4.1.1.17		Lysine/ornithine decarboxylase
LHHIPBPA_00482	CDS	2799				hypothetical protein
LHHIPBPA_00483	CDS	798	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
LHHIPBPA_00484	CDS	996				hypothetical protein
LHHIPBPA_00485	CDS	825	phnE		COG3639	Phosphate-import permease protein PhnE
LHHIPBPA_00486	CDS	1926	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
LHHIPBPA_00487	CDS	252	yidD		COG0759	Putative membrane protein insertion efficiency factor
LHHIPBPA_00488	CDS	471				hypothetical protein
LHHIPBPA_00489	CDS	804	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
LHHIPBPA_00490	CDS	1461	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
LHHIPBPA_00491	CDS	786				hypothetical protein
LHHIPBPA_00492	CDS	768				hypothetical protein
LHHIPBPA_00493	CDS	732	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
LHHIPBPA_00494	CDS	411				hypothetical protein
LHHIPBPA_00495	CDS	816	nudC	3.6.1.22		NADH pyrophosphatase
LHHIPBPA_00496	CDS	363				hypothetical protein
LHHIPBPA_00497	CDS	1893				hypothetical protein
LHHIPBPA_00498	CDS	543				hypothetical protein
LHHIPBPA_00499	CDS	615	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
LHHIPBPA_00500	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
LHHIPBPA_00501	CDS	603	recR		COG0353	Recombination protein RecR
LHHIPBPA_00502	CDS	1260				hypothetical protein
LHHIPBPA_00503	CDS	447				hypothetical protein
LHHIPBPA_00504	CDS	192				hypothetical protein
LHHIPBPA_00505	CDS	588				hypothetical protein
LHHIPBPA_00506	CDS	984				hypothetical protein
LHHIPBPA_00507	CDS	1626	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
LHHIPBPA_00508	CDS	477				hypothetical protein
LHHIPBPA_00509	CDS	675				hypothetical protein
LHHIPBPA_00510	CDS	2190	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
LHHIPBPA_00511	CDS	450	pal_1			Peptidoglycan-associated lipoprotein
LHHIPBPA_00512	CDS	351				hypothetical protein
LHHIPBPA_00513	CDS	342				hypothetical protein
LHHIPBPA_00514	CDS	972				hypothetical protein
LHHIPBPA_00515	CDS	852	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LHHIPBPA_00516	CDS	177				hypothetical protein
LHHIPBPA_00517	CDS	408				hypothetical protein
LHHIPBPA_00518	CDS	381				hypothetical protein
LHHIPBPA_00519	CDS	654	ycgM		COG0179	putative protein YcgM
LHHIPBPA_00520	CDS	633	nagL	5.2.1.4		Maleylpyruvate isomerase
LHHIPBPA_00521	CDS	891	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
LHHIPBPA_00522	CDS	165				hypothetical protein
LHHIPBPA_00523	CDS	1326				hypothetical protein
LHHIPBPA_00524	CDS	3204				hypothetical protein
LHHIPBPA_00525	CDS	189				hypothetical protein
LHHIPBPA_00526	CDS	363				hypothetical protein
LHHIPBPA_00527	CDS	264				hypothetical protein
LHHIPBPA_00528	CDS	807	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
LHHIPBPA_00529	CDS	480				hypothetical protein
LHHIPBPA_00530	CDS	486				hypothetical protein
LHHIPBPA_00531	CDS	429	rplS		COG0335	50S ribosomal protein L19
LHHIPBPA_00532	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
LHHIPBPA_00533	CDS	708				hypothetical protein
LHHIPBPA_00534	CDS	1215			COG2081	putative protein
LHHIPBPA_00535	CDS	261				hypothetical protein
LHHIPBPA_00536	CDS	753				hypothetical protein
LHHIPBPA_00537	CDS	2301				hypothetical protein
LHHIPBPA_00538	CDS	1665	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
LHHIPBPA_00539	CDS	981	polA	2.7.7.7	COG0258	DNA polymerase I
LHHIPBPA_00540	CDS	1218	xni	3.1.-.-		Flap endonuclease Xni
LHHIPBPA_00541	CDS	1671	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
LHHIPBPA_00542	CDS	138				hypothetical protein
LHHIPBPA_00543	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LHHIPBPA_00544	CDS	927	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
LHHIPBPA_00545	CDS	240				hypothetical protein
LHHIPBPA_00546	CDS	582	def1	3.5.1.88		Peptide deformylase 1
LHHIPBPA_00547	CDS	411		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
LHHIPBPA_00548	CDS	612	fixJ			Transcriptional regulatory protein FixJ
LHHIPBPA_00549	CDS	1521	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
LHHIPBPA_00550	CDS	690				hypothetical protein
LHHIPBPA_00551	CDS	1365	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
LHHIPBPA_00552	CDS	684	fixK		COG0664	Nitrogen fixation regulation protein FixK
LHHIPBPA_00553	CDS	393	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
LHHIPBPA_00554	CDS	261				hypothetical protein
LHHIPBPA_00555	CDS	1662	fixN	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
LHHIPBPA_00556	CDS	738				hypothetical protein
LHHIPBPA_00557	CDS	174				hypothetical protein
LHHIPBPA_00558	CDS	900	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
LHHIPBPA_00559	CDS	1488				hypothetical protein
LHHIPBPA_00560	CDS	492				hypothetical protein
LHHIPBPA_00561	CDS	2175	copA_1	7.2.2.8		putative copper-importing P-type ATPase A
LHHIPBPA_00562	CDS	165				hypothetical protein
LHHIPBPA_00563	CDS	882	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
LHHIPBPA_00564	CDS	603				hypothetical protein
LHHIPBPA_00565	CDS	705				hypothetical protein
LHHIPBPA_00566	CDS	972				hypothetical protein
LHHIPBPA_00567	CDS	816				hypothetical protein
LHHIPBPA_00568	CDS	345				hypothetical protein
LHHIPBPA_00569	CDS	1128	ndh	1.6.99.3	COG1252	NADH dehydrogenase
LHHIPBPA_00570	CDS	705	rosB	2.6.1.114		8-demethyl-8-aminoriboflavin-5'-phosphate synthase
LHHIPBPA_00571	CDS	816				hypothetical protein
LHHIPBPA_00572	CDS	1422	merA	1.16.1.1		Mercuric reductase
LHHIPBPA_00573	CDS	720				hypothetical protein
LHHIPBPA_00574	tRNA	77				tRNA-Arg(ccg)
LHHIPBPA_00575	CDS	1290				hypothetical protein
LHHIPBPA_00576	CDS	1224	nhaP2_1		COG3263	K(+)/H(+) antiporter NhaP2
LHHIPBPA_00577	CDS	378				hypothetical protein
LHHIPBPA_00578	CDS	1242				hypothetical protein
LHHIPBPA_00579	CDS	540				hypothetical protein
LHHIPBPA_00580	CDS	426				hypothetical protein
LHHIPBPA_00581	CDS	567				hypothetical protein
LHHIPBPA_00582	CDS	885				hypothetical protein
LHHIPBPA_00583	CDS	564				hypothetical protein
LHHIPBPA_00584	CDS	714				hypothetical protein
LHHIPBPA_00585	CDS	975	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
LHHIPBPA_00586	CDS	255				hypothetical protein
LHHIPBPA_00587	CDS	240				hypothetical protein
LHHIPBPA_00588	CDS	660	yibF_2		COG0625	putative GST-like protein YibF
LHHIPBPA_00589	CDS	378				hypothetical protein
LHHIPBPA_00590	CDS	1011				hypothetical protein
LHHIPBPA_00591	CDS	777	yadH_1		COG0842	Inner membrane transport permease YadH
LHHIPBPA_00592	CDS	945	yadG_2		COG1131	putative ABC transporter ATP-binding protein YadG
LHHIPBPA_00593	CDS	900				hypothetical protein
LHHIPBPA_00594	CDS	540				hypothetical protein
LHHIPBPA_00595	CDS	579				hypothetical protein
LHHIPBPA_00596	CDS	459				hypothetical protein
LHHIPBPA_00597	CDS	1800	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LHHIPBPA_00598	CDS	870	motA		COG1291	Motility protein A
LHHIPBPA_00599	CDS	243				hypothetical protein
LHHIPBPA_00600	CDS	270				hypothetical protein
LHHIPBPA_00601	CDS	933	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LHHIPBPA_00602	CDS	861	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LHHIPBPA_00603	CDS	414				hypothetical protein
LHHIPBPA_00604	CDS	2142	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
LHHIPBPA_00605	CDS	381				hypothetical protein
LHHIPBPA_00606	CDS	933	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
LHHIPBPA_00607	CDS	702	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
LHHIPBPA_00608	CDS	1299			COG0531	putative transporter
LHHIPBPA_00609	CDS	444				hypothetical protein
LHHIPBPA_00610	CDS	672				hypothetical protein
LHHIPBPA_00611	CDS	1260	hipA_1	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
LHHIPBPA_00612	CDS	228				hypothetical protein
LHHIPBPA_00613	tRNA	75				tRNA-Val(gac)
LHHIPBPA_00614	CDS	357	cpdR			Response regulator receiver protein CpdR
LHHIPBPA_00615	CDS	855				hypothetical protein
LHHIPBPA_00616	CDS	687				hypothetical protein
LHHIPBPA_00617	CDS	564	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
LHHIPBPA_00618	CDS	1872	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
LHHIPBPA_00619	CDS	987				hypothetical protein
LHHIPBPA_00620	CDS	594	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
LHHIPBPA_00621	CDS	534	dsbB			Disulfide bond formation protein B
LHHIPBPA_00622	CDS	648				hypothetical protein
LHHIPBPA_00623	CDS	441	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
LHHIPBPA_00624	CDS	609				hypothetical protein
LHHIPBPA_00625	CDS	942				hypothetical protein
LHHIPBPA_00626	CDS	882				hypothetical protein
LHHIPBPA_00627	CDS	1719				hypothetical protein
LHHIPBPA_00628	CDS	705	cseB		COG0745	Transcriptional regulatory protein CseB
LHHIPBPA_00629	CDS	1647	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LHHIPBPA_00630	CDS	432	hprK	2.7.4.-		HPr kinase/phosphorylase
LHHIPBPA_00631	CDS	495				hypothetical protein
LHHIPBPA_00632	CDS	273	ptsH		COG1925	Phosphocarrier protein HPr
LHHIPBPA_00633	CDS	957				hypothetical protein
LHHIPBPA_00634	CDS	654	yedK_1	3.4.-.-	COG2135	SOS response-associated protein YedK
LHHIPBPA_00635	CDS	357				hypothetical protein
LHHIPBPA_00636	CDS	348				hypothetical protein
LHHIPBPA_00637	CDS	1092			COG3177	putative protein
LHHIPBPA_00638	CDS	309				hypothetical protein
LHHIPBPA_00639	CDS	573	blc		COG3040	Outer membrane lipoprotein Blc
LHHIPBPA_00640	tRNA	76				tRNA-Ala(cgc)
LHHIPBPA_00641	CDS	330				hypothetical protein
LHHIPBPA_00642	CDS	879	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
LHHIPBPA_00643	CDS	570				hypothetical protein
LHHIPBPA_00644	CDS	1251				hypothetical protein
LHHIPBPA_00645	CDS	1500	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LHHIPBPA_00646	CDS	2139	pepO	3.4.24.-	COG3590	Neutral endopeptidase
LHHIPBPA_00647	CDS	663	kstR2			HTH-type transcriptional repressor KstR2
LHHIPBPA_00648	CDS	1122		1.14.13.239		Carnitine monooxygenase oxygenase subunit
LHHIPBPA_00649	CDS	954		3.1.1.10		Tropinesterase
LHHIPBPA_00650	CDS	2124	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
LHHIPBPA_00651	CDS	984				hypothetical protein
LHHIPBPA_00652	CDS	717				hypothetical protein
LHHIPBPA_00653	CDS	1281				hypothetical protein
LHHIPBPA_00654	CDS	627				hypothetical protein
LHHIPBPA_00655	CDS	822				hypothetical protein
LHHIPBPA_00656	CDS	162				hypothetical protein
LHHIPBPA_00657	CDS	555	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
LHHIPBPA_00658	CDS	702				hypothetical protein
LHHIPBPA_00659	CDS	456				hypothetical protein
LHHIPBPA_00660	CDS	2229	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
LHHIPBPA_00661	CDS	270	rpsO		COG0184	30S ribosomal protein S15
LHHIPBPA_00662	CDS	933	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
LHHIPBPA_00663	CDS	477	rbfA			Ribosome-binding factor A
LHHIPBPA_00664	CDS	711				hypothetical protein
LHHIPBPA_00665	CDS	690				hypothetical protein
LHHIPBPA_00666	CDS	513				hypothetical protein
LHHIPBPA_00667	CDS	1845	infB		COG0532	Translation initiation factor IF-2
LHHIPBPA_00668	CDS	1095				hypothetical protein
LHHIPBPA_00669	CDS	669				hypothetical protein
LHHIPBPA_00670	CDS	1767	nusA		COG0195	Transcription termination/antitermination protein NusA
LHHIPBPA_00671	CDS	549	rimP			Ribosome maturation factor RimP
LHHIPBPA_00672	CDS	696	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
LHHIPBPA_00673	CDS	1200	metK	2.5.1.6		S-adenosylmethionine synthase
LHHIPBPA_00674	CDS	432				hypothetical protein
LHHIPBPA_00675	CDS	264				hypothetical protein
LHHIPBPA_00676	CDS	933				hypothetical protein
LHHIPBPA_00677	CDS	555				hypothetical protein
LHHIPBPA_00678	CDS	690	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
LHHIPBPA_00679	CDS	453	vsr	3.1.-.-	COG3727	Very short patch repair protein
LHHIPBPA_00680	CDS	1359				hypothetical protein
LHHIPBPA_00681	CDS	552				hypothetical protein
LHHIPBPA_00682	CDS	855	egtB	1.14.99.50		Hercynine oxygenase
LHHIPBPA_00683	CDS	1176	xerC_3			Tyrosine recombinase XerC
LHHIPBPA_00684	CDS	639				hypothetical protein
LHHIPBPA_00685	CDS	1233				hypothetical protein
LHHIPBPA_00686	CDS	1782				hypothetical protein
LHHIPBPA_00687	CDS	468				hypothetical protein
LHHIPBPA_00688	CDS	555	hin_1		COG1961	DNA-invertase hin
LHHIPBPA_00689	CDS	549				hypothetical protein
LHHIPBPA_00690	CDS	1098				hypothetical protein
LHHIPBPA_00691	CDS	1710				hypothetical protein
LHHIPBPA_00692	CDS	1458		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
LHHIPBPA_00693	CDS	852				hypothetical protein
LHHIPBPA_00694	CDS	1878				hypothetical protein
LHHIPBPA_00695	CDS	573				hypothetical protein
LHHIPBPA_00696	CDS	468				hypothetical protein
LHHIPBPA_00697	CDS	507				hypothetical protein
LHHIPBPA_00698	CDS	285				hypothetical protein
LHHIPBPA_00699	CDS	324				hypothetical protein
LHHIPBPA_00700	CDS	375				hypothetical protein
LHHIPBPA_00701	CDS	249				hypothetical protein
LHHIPBPA_00702	tRNA	76				tRNA-Thr(cgt)
LHHIPBPA_00703	CDS	273				hypothetical protein
LHHIPBPA_00704	CDS	951	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
LHHIPBPA_00705	CDS	1125	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LHHIPBPA_00706	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
LHHIPBPA_00707	CDS	381				hypothetical protein
LHHIPBPA_00708	CDS	756	yjhP			putative protein YjhP
LHHIPBPA_00709	CDS	624				hypothetical protein
LHHIPBPA_00710	CDS	309				hypothetical protein
LHHIPBPA_00711	CDS	735				hypothetical protein
LHHIPBPA_00712	CDS	1305	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
LHHIPBPA_00713	CDS	537				hypothetical protein
LHHIPBPA_00714	CDS	549				hypothetical protein
LHHIPBPA_00715	CDS	486				hypothetical protein
LHHIPBPA_00716	CDS	270				hypothetical protein
LHHIPBPA_00717	CDS	180				hypothetical protein
LHHIPBPA_00718	CDS	180				hypothetical protein
LHHIPBPA_00719	CDS	513				hypothetical protein
LHHIPBPA_00720	CDS	891				hypothetical protein
LHHIPBPA_00721	CDS	1437	sctC			Type 3 secretion system secretin
LHHIPBPA_00722	CDS	684				hypothetical protein
LHHIPBPA_00723	CDS	1581				hypothetical protein
LHHIPBPA_00724	CDS	1473				hypothetical protein
LHHIPBPA_00725	CDS	648				hypothetical protein
LHHIPBPA_00726	CDS	351				hypothetical protein
LHHIPBPA_00727	CDS	987				hypothetical protein
LHHIPBPA_00728	CDS	435				hypothetical protein
LHHIPBPA_00729	CDS	1305				hypothetical protein
LHHIPBPA_00730	CDS	1317	hipO	3.5.1.32	COG1473	Hippurate hydrolase
LHHIPBPA_00731	CDS	201				hypothetical protein
LHHIPBPA_00732	CDS	138				hypothetical protein
LHHIPBPA_00733	CDS	1176	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
LHHIPBPA_00734	CDS	471				hypothetical protein
LHHIPBPA_00735	CDS	1284	entS			Enterobactin exporter EntS
LHHIPBPA_00736	CDS	1038	dcd	3.5.4.13		dCTP deaminase, dUMP-forming
LHHIPBPA_00737	CDS	408	apaG		COG2967	Protein ApaG
LHHIPBPA_00738	CDS	507				hypothetical protein
LHHIPBPA_00739	CDS	822	yadH_2		COG0842	Inner membrane transport permease YadH
LHHIPBPA_00740	CDS	450				hypothetical protein
LHHIPBPA_00741	CDS	894				hypothetical protein
LHHIPBPA_00742	CDS	177				hypothetical protein
LHHIPBPA_00743	CDS	237				hypothetical protein
LHHIPBPA_00744	CDS	1161				hypothetical protein
LHHIPBPA_00745	CDS	1800	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_00746	CDS	249				hypothetical protein
LHHIPBPA_00747	CDS	726				hypothetical protein
LHHIPBPA_00748	CDS	438				hypothetical protein
LHHIPBPA_00749	CDS	378				hypothetical protein
LHHIPBPA_00750	CDS	1176				hypothetical protein
LHHIPBPA_00751	CDS	456				hypothetical protein
LHHIPBPA_00752	CDS	471				hypothetical protein
LHHIPBPA_00753	CDS	471				hypothetical protein
