locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAAGMPBJ_00366	CDS	780	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
FAAGMPBJ_00367	CDS	771	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
FAAGMPBJ_00368	CDS	2304	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
FAAGMPBJ_00369	CDS	1740				hypothetical protein
FAAGMPBJ_00370	CDS	1194	cca	2.7.7.72		CCA-adding enzyme
FAAGMPBJ_00371	CDS	597	nudL	3.6.1.-		putative Nudix hydrolase NudL
FAAGMPBJ_00372	CDS	591				hypothetical protein
FAAGMPBJ_00373	CDS	519	eis	2.3.1.-		N-acetyltransferase Eis
FAAGMPBJ_00374	CDS	792				hypothetical protein
FAAGMPBJ_00375	CDS	441				hypothetical protein
FAAGMPBJ_00376	CDS	576	yojM		COG2032	Superoxide dismutase-like protein YojM
FAAGMPBJ_00377	CDS	810				hypothetical protein
FAAGMPBJ_00378	CDS	1572				hypothetical protein
FAAGMPBJ_00379	CDS	897				hypothetical protein
FAAGMPBJ_00380	CDS	891				hypothetical protein
FAAGMPBJ_00381	CDS	2235				hypothetical protein
FAAGMPBJ_00382	CDS	897				hypothetical protein
FAAGMPBJ_00383	CDS	2205				hypothetical protein
FAAGMPBJ_00384	CDS	600				hypothetical protein
FAAGMPBJ_00385	CDS	597				hypothetical protein
FAAGMPBJ_00386	CDS	579				hypothetical protein
FAAGMPBJ_00387	CDS	1968				hypothetical protein
FAAGMPBJ_00388	CDS	639				hypothetical protein
FAAGMPBJ_00389	CDS	990				hypothetical protein
FAAGMPBJ_00390	CDS	1050	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
FAAGMPBJ_00391	CDS	1785				hypothetical protein
FAAGMPBJ_00392	CDS	2823				hypothetical protein
FAAGMPBJ_00393	CDS	978				hypothetical protein
FAAGMPBJ_00394	CDS	873				IS21 family transposase ISRel3
FAAGMPBJ_00395	CDS	1245				hypothetical protein
FAAGMPBJ_00396	CDS	2223				hypothetical protein
FAAGMPBJ_00397	CDS	1560				hypothetical protein
FAAGMPBJ_00398	tRNA	76				tRNA-Thr(tgt)
FAAGMPBJ_00399	CDS	894				hypothetical protein
FAAGMPBJ_00400	CDS	1377				hypothetical protein
FAAGMPBJ_00401	CDS	288				hypothetical protein
FAAGMPBJ_00402	CDS	324				hypothetical protein
FAAGMPBJ_00403	CDS	1311	rarA		COG2256	Replication-associated recombination protein A
FAAGMPBJ_00404	CDS	645				hypothetical protein
FAAGMPBJ_00405	CDS	3486	putA			Bifunctional protein PutA
FAAGMPBJ_00406	CDS	1200	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
FAAGMPBJ_00407	CDS	243	acpP_1			Acyl carrier protein
FAAGMPBJ_00408	CDS	603				hypothetical protein
FAAGMPBJ_00409	CDS	912	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
FAAGMPBJ_00410	CDS	1140	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase
FAAGMPBJ_00411	CDS	1059	cgtA	3.6.5.-		GTPase Obg/CgtA
FAAGMPBJ_00412	CDS	414	clpS			ATP-dependent Clp protease adapter protein ClpS
FAAGMPBJ_00413	CDS	1284	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
FAAGMPBJ_00414	CDS	1611				hypothetical protein
FAAGMPBJ_00415	CDS	2562				hypothetical protein
FAAGMPBJ_00416	CDS	261				hypothetical protein
FAAGMPBJ_00417	CDS	339	fdxA		COG1146	Ferredoxin-2
FAAGMPBJ_00418	CDS	528	carD		COG1329	RNA polymerase-binding transcription factor CarD
FAAGMPBJ_00419	CDS	936	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
FAAGMPBJ_00420	CDS	687	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
FAAGMPBJ_00421	CDS	1623	nadB	1.4.3.16	COG0029	L-aspartate oxidase
FAAGMPBJ_00422	CDS	1083				hypothetical protein
FAAGMPBJ_00423	CDS	5415	acs	6.2.1.1		Acetyl-coenzyme A synthetase
FAAGMPBJ_00424	CDS	3672	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FAAGMPBJ_00425	CDS	768				hypothetical protein
FAAGMPBJ_00426	CDS	471				hypothetical protein
FAAGMPBJ_00427	CDS	600				hypothetical protein
FAAGMPBJ_00428	CDS	642				hypothetical protein
FAAGMPBJ_00429	CDS	420				hypothetical protein
FAAGMPBJ_00430	CDS	642				hypothetical protein
FAAGMPBJ_00431	CDS	1236				hypothetical protein
FAAGMPBJ_00432	CDS	1197				hypothetical protein
FAAGMPBJ_00433	CDS	1173	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FAAGMPBJ_00434	CDS	1341				hypothetical protein
FAAGMPBJ_00435	CDS	273				hypothetical protein
FAAGMPBJ_00436	CDS	447				hypothetical protein
FAAGMPBJ_00437	CDS	573	mneA_1			Putative manganese exporter
FAAGMPBJ_00438	CDS	1218	argG	6.3.4.5	COG0137	Argininosuccinate synthase
FAAGMPBJ_00439	CDS	456				hypothetical protein
FAAGMPBJ_00440	CDS	768	bluF			Blue light- and temperature-regulated antirepressor BluF
FAAGMPBJ_00441	CDS	519	pal_2			Peptidoglycan-associated lipoprotein
FAAGMPBJ_00442	CDS	1335	tolB_1		COG0823	Tol-Pal system protein TolB
FAAGMPBJ_00443	CDS	951				hypothetical protein
FAAGMPBJ_00444	CDS	459	exbD_1		COG0848	Biopolymer transport protein ExbD
FAAGMPBJ_00445	CDS	702	tolQ_1		COG0811	Tol-Pal system protein TolQ
FAAGMPBJ_00446	CDS	582				hypothetical protein
FAAGMPBJ_00447	CDS	1374	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
FAAGMPBJ_00448	CDS	174				hypothetical protein
FAAGMPBJ_00449	CDS	1257				hypothetical protein
FAAGMPBJ_00450	CDS	540				hypothetical protein
FAAGMPBJ_00451	CDS	2214	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
FAAGMPBJ_00452	CDS	1335				hypothetical protein
FAAGMPBJ_00453	CDS	714	regX3		COG0745	Sensory transduction protein regX3
FAAGMPBJ_00454	CDS	1503	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
FAAGMPBJ_00455	CDS	2574				hypothetical protein
FAAGMPBJ_00456	CDS	1128	zapE		COG1485	Cell division protein ZapE
FAAGMPBJ_00457	CDS	414				hypothetical protein
FAAGMPBJ_00458	CDS	783	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FAAGMPBJ_00459	CDS	1008	ddl	6.3.2.4		D-alanine--D-alanine ligase
FAAGMPBJ_00460	CDS	1470				hypothetical protein
FAAGMPBJ_00461	CDS	2895	rne	3.1.26.12		Ribonuclease E
FAAGMPBJ_00462	CDS	1260	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
FAAGMPBJ_00463	CDS	2517	mrcA		COG5009	Penicillin-binding protein 1A
FAAGMPBJ_00464	CDS	444	cymR_1			HTH-type transcriptional regulator CymR
FAAGMPBJ_00465	CDS	1002				hypothetical protein
FAAGMPBJ_00466	CDS	1152				hypothetical protein
FAAGMPBJ_00467	CDS	393				hypothetical protein
FAAGMPBJ_00468	CDS	507				hypothetical protein
FAAGMPBJ_00469	CDS	276				hypothetical protein
FAAGMPBJ_00470	CDS	666	modB		COG4149	Molybdenum transport system permease protein ModB
FAAGMPBJ_00471	CDS	711	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FAAGMPBJ_00472	CDS	852				hypothetical protein
FAAGMPBJ_00473	CDS	1485	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
FAAGMPBJ_00474	CDS	2853	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
FAAGMPBJ_00475	CDS	387	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
FAAGMPBJ_00476	CDS	1518	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
FAAGMPBJ_00477	CDS	486	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
FAAGMPBJ_00478	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
FAAGMPBJ_00479	CDS	423				hypothetical protein
FAAGMPBJ_00480	CDS	957				hypothetical protein
FAAGMPBJ_00481	CDS	1302				hypothetical protein
FAAGMPBJ_00482	CDS	489	sigR		COG1595	ECF RNA polymerase sigma factor SigR
FAAGMPBJ_00483	CDS	699				hypothetical protein
FAAGMPBJ_00484	CDS	339				hypothetical protein
FAAGMPBJ_00485	CDS	501				hypothetical protein
FAAGMPBJ_00486	CDS	1281				hypothetical protein
FAAGMPBJ_00487	CDS	657			COG1136	putative ABC transporter ATP-binding protein
FAAGMPBJ_00488	CDS	357				hypothetical protein
FAAGMPBJ_00489	CDS	417				hypothetical protein
FAAGMPBJ_00490	CDS	1242	yciC		COG0523	Putative metal chaperone YciC
FAAGMPBJ_00491	CDS	567				hypothetical protein
FAAGMPBJ_00492	CDS	2133	dapb2	3.4.14.-		Dipeptidyl aminopeptidase BII
FAAGMPBJ_00493	CDS	1764				hypothetical protein
FAAGMPBJ_00494	CDS	1269				hypothetical protein
FAAGMPBJ_00495	CDS	1449				hypothetical protein
FAAGMPBJ_00496	CDS	720	nosF		COG1131	putative ABC transporter ATP-binding protein NosF
FAAGMPBJ_00497	CDS	2124	cntO_1		COG1629	Metal-pseudopaline receptor CntO
FAAGMPBJ_00498	CDS	1596				hypothetical protein
FAAGMPBJ_00499	CDS	276				hypothetical protein
FAAGMPBJ_00500	CDS	1770			COG0659	putative sulfate transporter
FAAGMPBJ_00501	CDS	1590				hypothetical protein
FAAGMPBJ_00502	CDS	411				hypothetical protein
FAAGMPBJ_00503	CDS	444				hypothetical protein
FAAGMPBJ_00504	CDS	918		3.-.-.-		putative metallo-hydrolase
FAAGMPBJ_00505	CDS	627		1.11.1.15	COG0450	Peroxiredoxin
FAAGMPBJ_00506	CDS	402				hypothetical protein
FAAGMPBJ_00507	CDS	168				hypothetical protein
FAAGMPBJ_00508	CDS	2487	fyuA_1		COG1629	Pesticin receptor
FAAGMPBJ_00509	CDS	771				hypothetical protein
FAAGMPBJ_00510	CDS	285				hypothetical protein
FAAGMPBJ_00511	CDS	954				hypothetical protein
FAAGMPBJ_00512	CDS	393				hypothetical protein
FAAGMPBJ_00513	CDS	990	secF			Protein translocase subunit SecF
FAAGMPBJ_00514	CDS	1605	secD		COG0342	Protein translocase subunit SecD
FAAGMPBJ_00515	CDS	327	yajC		COG1862	Sec translocon accessory complex subunit YajC
FAAGMPBJ_00516	tRNA	77				tRNA-Pro(ggg)
FAAGMPBJ_00517	CDS	384				hypothetical protein
FAAGMPBJ_00518	CDS	990	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
FAAGMPBJ_00519	CDS	267				hypothetical protein
FAAGMPBJ_00520	CDS	348				hypothetical protein
FAAGMPBJ_00521	CDS	1161	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
FAAGMPBJ_00522	CDS	564				hypothetical protein
FAAGMPBJ_00523	CDS	531				hypothetical protein
FAAGMPBJ_00524	CDS	1821	uup		COG0488	ABC transporter ATP-binding protein uup
FAAGMPBJ_00525	CDS	855	dat	2.6.1.21		D-alanine aminotransferase
FAAGMPBJ_00526	CDS	732			COG2968	26 kDa periplasmic immunogenic protein
FAAGMPBJ_00527	CDS	321				hypothetical protein
FAAGMPBJ_00528	CDS	678	qseB			Transcriptional regulatory protein QseB
FAAGMPBJ_00529	CDS	1320	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
FAAGMPBJ_00530	CDS	288				hypothetical protein
FAAGMPBJ_00531	CDS	957	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
FAAGMPBJ_00532	CDS	1407	norM		COG0534	Multidrug resistance protein NorM
FAAGMPBJ_00533	CDS	2442	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
FAAGMPBJ_00534	CDS	279				hypothetical protein
FAAGMPBJ_00535	CDS	273	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
FAAGMPBJ_00536	CDS	1113				hypothetical protein
FAAGMPBJ_00537	CDS	321	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
FAAGMPBJ_00538	CDS	1485	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
FAAGMPBJ_00539	CDS	1503	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
FAAGMPBJ_00540	CDS	1263		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
FAAGMPBJ_00541	CDS	372	rpsL		COG0048	30S ribosomal protein S12
FAAGMPBJ_00542	CDS	471	rpsG		COG0049	30S ribosomal protein S7
FAAGMPBJ_00543	CDS	2097	fusA		COG0480	Elongation factor G
FAAGMPBJ_00544	CDS	1191	tufA		COG0050	Elongation factor Tu
FAAGMPBJ_00545	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
FAAGMPBJ_00546	CDS	855	rplC		COG0087	50S ribosomal protein L3
FAAGMPBJ_00547	CDS	627	rplD		COG0088	50S ribosomal protein L4
FAAGMPBJ_00548	CDS	312	rplW		COG0089	50S ribosomal protein L23
FAAGMPBJ_00549	CDS	837	rplB		COG0090	50S ribosomal protein L2
FAAGMPBJ_00550	CDS	276	rpsS		COG0185	30S ribosomal protein S19
FAAGMPBJ_00551	CDS	378	rplV		COG0091	50S ribosomal protein L22
FAAGMPBJ_00552	CDS	699	rpsC		COG0092	30S ribosomal protein S3
FAAGMPBJ_00553	CDS	435	rplP		COG0197	50S ribosomal protein L16
FAAGMPBJ_00554	CDS	210	rpmC		COG0255	50S ribosomal protein L29
FAAGMPBJ_00555	CDS	279	rpsQ		COG0186	30S ribosomal protein S17
FAAGMPBJ_00556	CDS	369	rplN		COG0093	50S ribosomal protein L14
FAAGMPBJ_00557	CDS	321	rplX		COG0198	50S ribosomal protein L24
FAAGMPBJ_00558	CDS	582	rplE		COG0094	50S ribosomal protein L5
FAAGMPBJ_00559	CDS	306	rpsN		COG0199	30S ribosomal protein S14
FAAGMPBJ_00560	CDS	396	rpsH		COG0096	30S ribosomal protein S8
FAAGMPBJ_00561	CDS	534	rplF		COG0097	50S ribosomal protein L6
FAAGMPBJ_00562	CDS	351	rplR		COG0256	50S ribosomal protein L18
FAAGMPBJ_00563	CDS	714				hypothetical protein
FAAGMPBJ_00564	CDS	177	rpmD		COG1841	50S ribosomal protein L30
FAAGMPBJ_00565	CDS	501	rplO		COG0200	50S ribosomal protein L15
FAAGMPBJ_00566	CDS	1368	secY		COG0201	Protein translocase subunit SecY
FAAGMPBJ_00567	CDS	648	adk	2.7.4.3	COG0563	Adenylate kinase
FAAGMPBJ_00568	CDS	798				hypothetical protein
FAAGMPBJ_00569	CDS	1356	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
FAAGMPBJ_00570	CDS	459				hypothetical protein
FAAGMPBJ_00571	CDS	906	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
FAAGMPBJ_00572	CDS	516				hypothetical protein
FAAGMPBJ_00573	CDS	684				hypothetical protein
FAAGMPBJ_00574	CDS	852				hypothetical protein
FAAGMPBJ_00575	CDS	591	lemA		COG1704	Protein LemA
FAAGMPBJ_00576	CDS	426	mscL		COG1970	Large-conductance mechanosensitive channel
FAAGMPBJ_00577	tmRNA	336	ssrA			transfer-messenger RNA, SsrA
FAAGMPBJ_00578	CDS	228				hypothetical protein
FAAGMPBJ_00579	CDS	1251	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
FAAGMPBJ_00580	CDS	1011	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
FAAGMPBJ_00581	CDS	1233	cpg2_1	3.4.17.11		Carboxypeptidase G2
FAAGMPBJ_00582	CDS	2103	glcB	2.3.3.9	COG2225	Malate synthase G
FAAGMPBJ_00583	CDS	777	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
FAAGMPBJ_00584	CDS	1707	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
FAAGMPBJ_00585	CDS	288	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
FAAGMPBJ_00586	CDS	648	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
FAAGMPBJ_00587	CDS	672	ccmB		COG2386	Heme exporter protein B
FAAGMPBJ_00588	CDS	732				hypothetical protein
FAAGMPBJ_00589	CDS	444				hypothetical protein
FAAGMPBJ_00590	CDS	1389	egtA	6.3.2.2	COG3572	Glutamate--cysteine ligase EgtA
FAAGMPBJ_00591	CDS	762	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
FAAGMPBJ_00592	CDS	222				hypothetical protein
FAAGMPBJ_00593	CDS	1671	nfdA_1	3.5.1.91		N-substituted formamide deformylase
FAAGMPBJ_00594	CDS	885	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
FAAGMPBJ_00595	CDS	1227	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
FAAGMPBJ_00596	CDS	354			COG2852	putative protein
FAAGMPBJ_00597	CDS	756	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
FAAGMPBJ_00598	CDS	2268	bamA_1			Outer membrane protein assembly factor BamA
FAAGMPBJ_00599	CDS	4224				hypothetical protein
FAAGMPBJ_00600	CDS	951				hypothetical protein
FAAGMPBJ_00601	CDS	1254	kynU	3.7.1.3		Kynureninase
FAAGMPBJ_00602	CDS	852				hypothetical protein
FAAGMPBJ_00603	CDS	1047				hypothetical protein
FAAGMPBJ_00604	CDS	2670				hypothetical protein
FAAGMPBJ_00605	CDS	702		3.1.1.2		Arylesterase
FAAGMPBJ_00606	CDS	711			COG1136	putative ABC transporter ATP-binding protein
FAAGMPBJ_00607	CDS	2532				hypothetical protein
FAAGMPBJ_00608	CDS	207	cspA_1		COG1278	Cold shock protein CspA
FAAGMPBJ_00609	CDS	210				hypothetical protein
FAAGMPBJ_00610	CDS	918				hypothetical protein
FAAGMPBJ_00611	CDS	1818	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
FAAGMPBJ_00612	CDS	1212	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
FAAGMPBJ_00613	CDS	714				hypothetical protein
FAAGMPBJ_00614	CDS	690	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
FAAGMPBJ_00615	CDS	630	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
FAAGMPBJ_00616	CDS	798	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FAAGMPBJ_00617	CDS	1017				hypothetical protein
FAAGMPBJ_00618	CDS	1053	arsM	2.1.1.137		Arsenite methyltransferase
FAAGMPBJ_00619	CDS	1413	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
FAAGMPBJ_00620	CDS	306				hypothetical protein
FAAGMPBJ_00621	CDS	645				hypothetical protein
FAAGMPBJ_00622	CDS	1518				hypothetical protein
FAAGMPBJ_00623	CDS	984				hypothetical protein
FAAGMPBJ_00624	CDS	1689				hypothetical protein
FAAGMPBJ_00625	CDS	1239				hypothetical protein
FAAGMPBJ_00626	CDS	891				hypothetical protein
FAAGMPBJ_00627	CDS	1095				hypothetical protein
FAAGMPBJ_00628	CDS	1239				hypothetical protein
FAAGMPBJ_00629	CDS	1545				hypothetical protein
FAAGMPBJ_00630	CDS	1890	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
FAAGMPBJ_00631	CDS	783	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
FAAGMPBJ_00632	CDS	1053	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
FAAGMPBJ_00633	CDS	645	recR		COG0353	Recombination protein RecR
FAAGMPBJ_00634	CDS	912				hypothetical protein
FAAGMPBJ_00635	CDS	597				hypothetical protein
FAAGMPBJ_00636	CDS	948				hypothetical protein
FAAGMPBJ_00637	tRNA	87				tRNA-Leu(cag)
FAAGMPBJ_00638	CDS	963	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
FAAGMPBJ_00639	CDS	2715	cphA	6.3.2.29		Cyanophycin synthetase
FAAGMPBJ_00640	CDS	888	iaaA_1	3.4.19.5	COG1446	Isoaspartyl peptidase
FAAGMPBJ_00641	CDS	804	cphB_1	3.4.15.6		Cyanophycinase
FAAGMPBJ_00642	CDS	1149	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
FAAGMPBJ_00643	CDS	555				hypothetical protein
FAAGMPBJ_00644	CDS	807	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
FAAGMPBJ_00645	CDS	918	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
FAAGMPBJ_00646	CDS	972	dhmA2	3.8.1.5		Haloalkane dehalogenase 2
FAAGMPBJ_00647	CDS	1233				hypothetical protein
FAAGMPBJ_00648	CDS	678	gntR			putative D-xylose utilization operon transcriptional repressor
FAAGMPBJ_00649	CDS	1101	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
FAAGMPBJ_00650	CDS	372				hypothetical protein
FAAGMPBJ_00651	CDS	747	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
FAAGMPBJ_00652	CDS	495				hypothetical protein
FAAGMPBJ_00653	CDS	966				hypothetical protein
FAAGMPBJ_00654	CDS	933	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
FAAGMPBJ_00655	CDS	771	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
FAAGMPBJ_00656	CDS	780	kynB	3.5.1.9		Kynurenine formamidase
FAAGMPBJ_00657	CDS	450				hypothetical protein
FAAGMPBJ_00658	CDS	321				hypothetical protein
FAAGMPBJ_00659	CDS	1170		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
FAAGMPBJ_00660	CDS	903	bphC	1.13.11.39	COG0346	Biphenyl-2,3-diol 1,2-dioxygenase
FAAGMPBJ_00661	CDS	1119	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
FAAGMPBJ_00662	CDS	906	nodD2			Nodulation protein D 2
FAAGMPBJ_00663	CDS	2313	btuB_3			Vitamin B12 transporter BtuB
FAAGMPBJ_00664	CDS	972	rbn_1	3.1.-.-	COG1234	Ribonuclease BN
FAAGMPBJ_00665	CDS	888	ligI	3.1.1.57	COG3618	2-pyrone-4,6-dicarboxylate hydrolase
FAAGMPBJ_00666	CDS	1053	ligU	5.3.3.-		(4E)-oxalomesaconate Delta-isomerase
FAAGMPBJ_00667	CDS	672	ligK	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
FAAGMPBJ_00668	CDS	1206	hdfR_1			HTH-type transcriptional regulator HdfR
FAAGMPBJ_00669	CDS	864				hypothetical protein
FAAGMPBJ_00670	CDS	1026	ligJ	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
FAAGMPBJ_00671	CDS	408	ligA_1	1.13.11.8		Protocatechuate 4,5-dioxygenase alpha chain
FAAGMPBJ_00672	CDS	843	ligB	1.13.11.8		Protocatechuate 4,5-dioxygenase beta chain
FAAGMPBJ_00673	CDS	942	ligC	1.1.1.312		4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase
FAAGMPBJ_00674	CDS	1179	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
FAAGMPBJ_00675	CDS	1194				hypothetical protein
FAAGMPBJ_00676	CDS	1113	doeB	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
FAAGMPBJ_00677	CDS	369	rpsM		COG0099	30S ribosomal protein S13
FAAGMPBJ_00678	CDS	390	rpsK		COG0100	30S ribosomal protein S11
FAAGMPBJ_00679	CDS	1053	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
FAAGMPBJ_00680	CDS	423	rplQ		COG0203	50S ribosomal protein L17
FAAGMPBJ_00681	CDS	2133		3.4.21.26		Prolyl endopeptidase
FAAGMPBJ_00682	CDS	360				hypothetical protein
FAAGMPBJ_00683	CDS	672				hypothetical protein
FAAGMPBJ_00684	CDS	717				hypothetical protein
FAAGMPBJ_00685	CDS	648				hypothetical protein
FAAGMPBJ_00686	CDS	1398	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
FAAGMPBJ_00687	CDS	1281	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
FAAGMPBJ_00688	CDS	2823	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
FAAGMPBJ_00689	CDS	291				hypothetical protein
FAAGMPBJ_00690	CDS	888	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FAAGMPBJ_00691	CDS	609				hypothetical protein
FAAGMPBJ_00692	CDS	963	mdh	1.1.1.37	COG0039	Malate dehydrogenase
FAAGMPBJ_00693	CDS	129				hypothetical protein
FAAGMPBJ_00694	CDS	1017				hypothetical protein
FAAGMPBJ_00695	CDS	915				hypothetical protein
FAAGMPBJ_00696	CDS	879	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FAAGMPBJ_00697	CDS	585				hypothetical protein
FAAGMPBJ_00698	CDS	696				hypothetical protein
FAAGMPBJ_00699	CDS	1443				hypothetical protein
FAAGMPBJ_00700	CDS	1251				hypothetical protein
FAAGMPBJ_00701	CDS	570				hypothetical protein
FAAGMPBJ_00702	CDS	342				hypothetical protein
FAAGMPBJ_00703	CDS	822				hypothetical protein
FAAGMPBJ_00704	CDS	654				hypothetical protein
FAAGMPBJ_00705	tRNA	76				tRNA-Phe(gaa)
FAAGMPBJ_00706	CDS	165	yacG			DNA gyrase inhibitor YacG
FAAGMPBJ_00707	CDS	969				hypothetical protein
FAAGMPBJ_00708	CDS	597	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
FAAGMPBJ_00709	CDS	219	infA			Translation initiation factor IF-1
FAAGMPBJ_00710	CDS	2946				hypothetical protein
FAAGMPBJ_00711	CDS	768				hypothetical protein
FAAGMPBJ_00712	CDS	1326	bamB			Outer membrane protein assembly factor BamB
FAAGMPBJ_00713	CDS	1407	der		COG1160	GTPase Der
FAAGMPBJ_00714	CDS	450				hypothetical protein
FAAGMPBJ_00715	CDS	522	def	3.5.1.88	COG0242	Peptide deformylase
FAAGMPBJ_00716	CDS	1524				hypothetical protein
FAAGMPBJ_00717	CDS	318				hypothetical protein
FAAGMPBJ_00718	CDS	399				hypothetical protein
FAAGMPBJ_00719	CDS	1608	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
FAAGMPBJ_00720	CDS	708	baeR		COG0745	Transcriptional regulatory protein BaeR
FAAGMPBJ_00721	CDS	1563	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
FAAGMPBJ_00722	CDS	483	hprK	2.7.4.-		HPr kinase/phosphorylase
FAAGMPBJ_00723	CDS	960				Nucleotide-binding protein
FAAGMPBJ_00724	CDS	411	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
